event_id,timestamp,account_id,change_type,device_id,sim_hash,device_model,os_version
DEV_EVT_0017834,2026-09-22 03:37:42,NDM_000043,SIM_CHANGE,DEV_EVT_0017834,1fe482c89e694070,Samsung_A25,iOS_18
DEV_EVT_0003423,2026-09-03 22:57:39,NDM_000044,SIM_CHANGE,DEV_EVT_0003423,32d9c02e05369156,Samsung_A15,Android_13
DEV_EVT_0017738,2026-09-12 09:01:50,NDM_000044,SIM_CHANGE,DEV_EVT_0017738,e00ec5b9fb21c9bd,Google_Pixel,Android_15
DEV_EVT_0006603,2026-09-16 04:01:06,NDM_000044,SIM_CHANGE,DEV_EVT_0006603,7c785c1479adca96,Samsung_A25,iOS_18
DEV_EVT_0002829,2026-09-26 06:55:12,NDM_000044,SIM_CHANGE,DEV_EVT_0002829,96426bc75e8af30a,Samsung_A15,iOS_18
DEV_EVT_0013552,2026-09-29 04:55:36,NDM_000044,SIM_CHANGE,DEV_EVT_0013552,9ac14456f0a30abf,Google_Pixel,iOS_17
DEV_EVT_0000872,2026-09-02 15:35:09,NDM_000045,OS_UPDATE,DEV_EVT_0000872,62003302e275a342,iPhone_13,Android_13
DEV_EVT_0008732,2026-09-10 14:51:46,NDM_000045,OS_UPDATE,DEV_EVT_0008732,8de6a42f7594cf60,Xiaomi_Redmi,Android_15
DEV_EVT_0002249,2026-09-18 14:21:37,NDM_000045,DEVICE_CHANGE,DEV_EVT_0002249,f1c30cc2134c9ad7,Google_Pixel,iOS_18
DEV_EVT_0010833,2026-09-26 00:36:15,NDM_000045,SIM_CHANGE,DEV_EVT_0010833,aab66d406892a2b8,iPhone_13,Android_13
DEV_EVT_0012321,2026-09-14 03:02:56,NDM_000046,SIM_CHANGE,DEV_EVT_0012321,73e201a71309ac8e,iPhone_14,iOS_17
DEV_EVT_0016670,2026-09-20 11:45:29,NDM_000046,SIM_CHANGE,DEV_EVT_0016670,ca837d484ea2ceec,iPhone_13,Android_14
DEV_EVT_0015087,2026-09-24 16:27:58,NDM_000046,SIM_CHANGE,DEV_EVT_0015087,ff8d4828241cdb1f,Huawei_Nova,iOS_18
DEV_EVT_0019419,2026-09-24 17:26:44,NDM_000046,OS_UPDATE,DEV_EVT_0019419,2e6f86ebef2ba43d,Samsung_A25,Android_14
DEV_EVT_0017697,2026-09-07 14:30:22,NDM_000047,DEVICE_CHANGE,DEV_EVT_0017697,c19f3f151671a797,Google_Pixel,Android_14
DEV_EVT_0001330,2026-09-10 01:18:00,NDM_000047,SIM_CHANGE,DEV_EVT_0001330,c040819004a92e10,Xiaomi_Redmi,Android_14
DEV_EVT_0015281,2026-09-14 06:32:07,NDM_000047,SIM_CHANGE,DEV_EVT_0015281,8441b1d92eb5dbe2,Xiaomi_Redmi,Android_15
DEV_EVT_0008959,2026-09-15 12:08:39,NDM_000047,SIM_CHANGE,DEV_EVT_0008959,9c28f2737c285712,iPhone_14,Android_13
DEV_EVT_0011355,2026-09-29 23:57:36,NDM_000047,SIM_CHANGE,DEV_EVT_0011355,31a35e159c94f2b9,iPhone_13,iOS_17
DEV_EVT_0006928,2026-09-03 16:58:33,NDM_000048,SIM_CHANGE,DEV_EVT_0006928,aff549041bf8abd8,Samsung_A25,iOS_18
DEV_EVT_0014178,2026-09-16 03:43:04,NDM_000048,SIM_CHANGE,DEV_EVT_0014178,08a1156adf392229,iPhone_13,Android_14
DEV_EVT_0000245,2026-09-19 23:39:08,NDM_000048,SIM_CHANGE,DEV_EVT_0000245,3bbca8901f90b9dc,iPhone_13,Android_15
DEV_EVT_0017516,2026-09-28 16:10:43,NDM_000048,SIM_CHANGE,DEV_EVT_0017516,9468b41647ec559d,iPhone_13,Android_15
DEV_EVT_0001325,2026-09-04 11:51:31,NDM_000049,SIM_CHANGE,DEV_EVT_0001325,4085c0ec7ce2923c,iPhone_13,Android_13
DEV_EVT_0000140,2026-09-20 07:46:43,NDM_000049,SIM_CHANGE,DEV_EVT_0000140,0ba37d9ab39a52a0,Google_Pixel,Android_14
DEV_EVT_0015345,2026-09-26 04:43:40,NDM_000049,SIM_CHANGE,DEV_EVT_0015345,d2ddee7eff3f67d1,iPhone_14,Android_13
DEV_EVT_0001242,2026-09-03 00:49:00,NDM_000050,OS_UPDATE,DEV_EVT_0001242,fbea2bc25fb49986,Samsung_A25,iOS_18
DEV_EVT_0000902,2026-09-12 22:28:11,NDM_000050,SIM_CHANGE,DEV_EVT_0000902,550b8a387930a387,Samsung_A15,Android_15
DEV_EVT_0006389,2026-09-19 09:00:52,NDM_000050,DEVICE_CHANGE,DEV_EVT_0006389,5762efdf4d404c16,iPhone_13,Android_14
DEV_EVT_0010616,2026-09-21 02:35:51,NDM_000050,OS_UPDATE,DEV_EVT_0010616,b132114d84bdcc0a,Samsung_A15,Android_15
DEV_EVT_0011297,2026-09-16 20:35:31,NDM_000051,OS_UPDATE,DEV_EVT_0011297,b94beb5b36a4eba9,Huawei_Nova,Android_13
DEV_EVT_0007760,2026-09-18 06:29:28,NDM_000051,OS_UPDATE,DEV_EVT_0007760,79e6d71964d27bc8,iPhone_13,Android_13
DEV_EVT_0011989,2026-09-07 09:25:48,NDM_000052,SIM_CHANGE,DEV_EVT_0011989,ebb533b4ef29c445,Samsung_A15,iOS_18
DEV_EVT_0015299,2026-09-12 08:26:30,NDM_000052,OS_UPDATE,DEV_EVT_0015299,cc757960bb31cc84,Google_Pixel,iOS_17
DEV_EVT_0001981,2026-09-27 11:09:56,NDM_000052,SIM_CHANGE,DEV_EVT_0001981,67b94d6965c56ca9,Huawei_Nova,iOS_18
DEV_EVT_0018912,2026-09-27 20:29:46,NDM_000052,OS_UPDATE,DEV_EVT_0018912,3737f65802e17c65,Samsung_A15,Android_15
DEV_EVT_0005084,2026-09-04 21:18:34,NDM_000053,DEVICE_CHANGE,DEV_EVT_0005084,a11b14993df4ccbc,Samsung_A25,Android_15
DEV_EVT_0017829,2026-09-13 16:14:09,NDM_000053,SIM_CHANGE,DEV_EVT_0017829,2490b52cce19e87b,Samsung_A15,Android_13
DEV_EVT_0009052,2026-09-15 19:11:20,NDM_000053,OS_UPDATE,DEV_EVT_0009052,e9ecc9e95cc58291,Huawei_Nova,iOS_17
DEV_EVT_0010331,2026-09-21 17:36:40,NDM_000053,SIM_CHANGE,DEV_EVT_0010331,1d9b08b233b0c601,Samsung_A15,Android_13
DEV_EVT_0018902,2026-09-29 14:43:23,NDM_000053,SIM_CHANGE,DEV_EVT_0018902,48ef0c8eb363b174,Huawei_Nova,Android_13
DEV_EVT_0002993,2026-09-09 05:24:54,NDM_000054,SIM_CHANGE,DEV_EVT_0002993,2d7a5f8d4722ae6e,Huawei_Nova,iOS_17
DEV_EVT_0009437,2026-09-19 23:46:16,NDM_000054,SIM_CHANGE,DEV_EVT_0009437,b1e9b84b89387070,Xiaomi_Redmi,iOS_18
DEV_EVT_0010801,2026-09-20 08:55:43,NDM_000054,OS_UPDATE,DEV_EVT_0010801,4e5142eb5f4dbf25,Samsung_A15,iOS_17
DEV_EVT_0017943,2026-09-11 12:25:04,NDM_000055,SIM_CHANGE,DEV_EVT_0017943,32ecf3cca4bed59a,Samsung_A25,Android_15
DEV_EVT_0012160,2026-09-20 12:54:37,NDM_000055,SIM_CHANGE,DEV_EVT_0012160,d97ff67e1b0892bc,Samsung_A15,Android_14
DEV_EVT_0016817,2026-09-22 19:04:01,NDM_000055,OS_UPDATE,DEV_EVT_0016817,5056b959bc34dc19,Samsung_A15,Android_13
DEV_EVT_0008707,2026-09-23 01:24:20,NDM_000055,SIM_CHANGE,DEV_EVT_0008707,a820d5f8ac9f192c,Samsung_A15,iOS_17
DEV_EVT_0007379,2026-09-01 01:46:17,NDM_000056,SIM_CHANGE,DEV_EVT_0007379,9b135c2262247c58,Samsung_A15,Android_13
DEV_EVT_0005257,2026-09-09 04:58:33,NDM_000056,SIM_CHANGE,DEV_EVT_0005257,ed4a3d86ee238eeb,iPhone_13,Android_14
DEV_EVT_0010650,2026-09-14 10:34:09,NDM_000056,DEVICE_CHANGE,DEV_EVT_0010650,0697cbb0de3173e2,iPhone_14,Android_14
DEV_EVT_0002274,2026-09-15 03:26:31,NDM_000056,SIM_CHANGE,DEV_EVT_0002274,c76529e4f729cb73,Xiaomi_Redmi,Android_14
DEV_EVT_0018208,2026-09-24 22:03:24,NDM_000056,OS_UPDATE,DEV_EVT_0018208,384722ff1ee0a16e,iPhone_13,Android_15
DEV_EVT_0005815,2026-09-11 22:53:00,NDM_000057,SIM_CHANGE,DEV_EVT_0005815,fb35511c5119fe64,iPhone_13,Android_15
DEV_EVT_0008348,2026-09-13 18:48:28,NDM_000057,DEVICE_CHANGE,DEV_EVT_0008348,367ba2e5c2fe41a1,iPhone_13,Android_13
DEV_EVT_0005536,2026-09-07 19:09:59,NDM_000058,SIM_CHANGE,DEV_EVT_0005536,ed38786e81c1e3df,Huawei_Nova,Android_13
DEV_EVT_0019874,2026-09-20 21:51:46,NDM_000058,DEVICE_CHANGE,DEV_EVT_0019874,e1861db70bd8a048,Huawei_Nova,iOS_18
DEV_EVT_0018610,2026-09-24 13:12:35,NDM_000058,SIM_CHANGE,DEV_EVT_0018610,de8936717ff529ff,iPhone_13,Android_14
DEV_EVT_0005366,2026-09-01 04:32:56,NDM_000059,SIM_CHANGE,DEV_EVT_0005366,0dfea985e2fc916e,Huawei_Nova,iOS_17
DEV_EVT_0001367,2026-09-21 03:25:47,NDM_000059,SIM_CHANGE,DEV_EVT_0001367,675f6abe201f4bfe,iPhone_14,Android_15
DEV_EVT_0008202,2026-09-21 17:23:46,NDM_000059,SIM_CHANGE,DEV_EVT_0008202,b336673f0dba0348,Huawei_Nova,iOS_17
DEV_EVT_0016899,2026-09-22 14:44:37,NDM_000059,SIM_CHANGE,DEV_EVT_0016899,70584cf4604b87ab,Samsung_A25,Android_13
DEV_EVT_0012514,2026-09-25 21:46:04,NDM_000059,SIM_CHANGE,DEV_EVT_0012514,9d5d7ee81c73145e,Huawei_Nova,Android_15
DEV_EVT_0011032,2026-09-27 00:24:50,NDM_000059,SIM_CHANGE,DEV_EVT_0011032,cad978658b138664,Xiaomi_Redmi,Android_14
DEV_EVT_0009031,2026-09-27 08:00:31,NDM_000059,SIM_CHANGE,DEV_EVT_0009031,91da2b5303cf0233,Xiaomi_Redmi,Android_13
DEV_EVT_0017847,2026-09-28 12:52:45,NDM_000059,SIM_CHANGE,DEV_EVT_0017847,645372b3a0e48d56,iPhone_14,Android_14
DEV_EVT_0006907,2026-09-05 04:45:30,NDM_000060,SIM_CHANGE,DEV_EVT_0006907,6cdcdd69e8a03472,iPhone_14,iOS_18
DEV_EVT_0001695,2026-09-05 20:53:30,NDM_000060,SIM_CHANGE,DEV_EVT_0001695,2c365cd250e3f0fe,Google_Pixel,Android_15
DEV_EVT_0015734,2026-09-07 22:12:27,NDM_000060,SIM_CHANGE,DEV_EVT_0015734,68bf5dc1cc82aa95,Samsung_A25,Android_15
DEV_EVT_0010321,2026-09-12 00:25:42,NDM_000060,SIM_CHANGE,DEV_EVT_0010321,97af83d6c256a5f9,iPhone_13,Android_13
DEV_EVT_0017920,2026-09-12 17:42:48,NDM_000060,SIM_CHANGE,DEV_EVT_0017920,316fa44674fd4e25,iPhone_13,iOS_18
DEV_EVT_0000163,2026-09-19 13:56:26,NDM_000060,SIM_CHANGE,DEV_EVT_0000163,02b4546e63cf3c88,iPhone_14,Android_15
DEV_EVT_0004388,2026-09-22 10:16:01,NDM_000060,DEVICE_CHANGE,DEV_EVT_0004388,fa1141f78d493269,iPhone_13,Android_13
DEV_EVT_0009156,2026-09-26 14:12:02,NDM_000060,DEVICE_CHANGE,DEV_EVT_0009156,3e62dc2bc6e27675,iPhone_13,iOS_18
DEV_EVT_0014742,2026-09-27 18:50:31,NDM_000060,SIM_CHANGE,DEV_EVT_0014742,320c00af4d4173f8,Samsung_A25,iOS_18
DEV_EVT_0004745,2026-09-29 01:49:49,NDM_000060,SIM_CHANGE,DEV_EVT_0004745,4eae87e0e761372a,iPhone_13,Android_13
DEV_EVT_0019502,2026-09-12 00:34:58,NDM_000061,DEVICE_CHANGE,DEV_EVT_0019502,dc456b9e28c9f537,Xiaomi_Redmi,Android_13
DEV_EVT_0013406,2026-09-22 02:09:50,NDM_000061,SIM_CHANGE,DEV_EVT_0013406,8ce1451283849d6c,iPhone_14,Android_13
DEV_EVT_0019271,2026-09-30 04:03:49,NDM_000061,DEVICE_CHANGE,DEV_EVT_0019271,55ea62da711f564f,iPhone_13,Android_14
DEV_EVT_0014291,2026-09-03 17:03:23,NDM_000062,DEVICE_CHANGE,DEV_EVT_0014291,8639f975b927c3a0,Google_Pixel,Android_15
DEV_EVT_0001994,2026-09-16 07:13:14,NDM_000062,SIM_CHANGE,DEV_EVT_0001994,d5f48c6b1a4e789d,Samsung_A25,Android_14
DEV_EVT_0012553,2026-09-17 15:12:46,NDM_000062,SIM_CHANGE,DEV_EVT_0012553,b760bfca23c78c97,Google_Pixel,Android_13
DEV_EVT_0006201,2026-09-30 19:35:15,NDM_000062,SIM_CHANGE,DEV_EVT_0006201,7949177a8f1edc65,iPhone_14,Android_15
DEV_EVT_0000386,2026-09-12 14:08:02,NDM_000063,OS_UPDATE,DEV_EVT_0000386,bf5dd55bc3d39b3c,iPhone_14,Android_14
DEV_EVT_0003199,2026-09-29 11:34:02,NDM_000063,SIM_CHANGE,DEV_EVT_0003199,1728b85262cc7944,Huawei_Nova,iOS_18
DEV_EVT_0014061,2026-09-07 20:05:56,NDM_000064,SIM_CHANGE,DEV_EVT_0014061,29d7049b19e9704d,iPhone_13,iOS_18
DEV_EVT_0011292,2026-09-22 22:51:26,NDM_000064,OS_UPDATE,DEV_EVT_0011292,53576fd0b06b831b,Samsung_A25,Android_15
DEV_EVT_0002123,2026-09-27 10:38:06,NDM_000064,SIM_CHANGE,DEV_EVT_0002123,93a5cfda55f1c77e,Google_Pixel,Android_15
DEV_EVT_0008893,2026-09-29 00:09:28,NDM_000064,DEVICE_CHANGE,DEV_EVT_0008893,5d7da32081e9314d,iPhone_13,iOS_18
DEV_EVT_0005108,2026-09-03 05:45:09,NDM_000065,SIM_CHANGE,DEV_EVT_0005108,49aa0d5d3e20b732,Samsung_A15,iOS_17
DEV_EVT_0005391,2026-09-04 19:12:35,NDM_000065,SIM_CHANGE,DEV_EVT_0005391,a1837cbd27d003ec,Google_Pixel,Android_13
DEV_EVT_0009459,2026-09-08 18:26:32,NDM_000065,SIM_CHANGE,DEV_EVT_0009459,ac6bd799639edfeb,Google_Pixel,Android_13
DEV_EVT_0001648,2026-09-16 16:37:19,NDM_000065,SIM_CHANGE,DEV_EVT_0001648,aa589613cc92f640,iPhone_13,Android_15
DEV_EVT_0017493,2026-09-22 18:38:14,NDM_000065,SIM_CHANGE,DEV_EVT_0017493,7bc58b3d75143b38,Samsung_A15,iOS_18
DEV_EVT_0012584,2026-09-29 15:06:47,NDM_000065,SIM_CHANGE,DEV_EVT_0012584,04577e61d27e074a,Google_Pixel,Android_14
DEV_EVT_0007347,2026-09-12 22:48:46,NDM_000066,SIM_CHANGE,DEV_EVT_0007347,8e48672c943f3e11,Samsung_A25,Android_13
DEV_EVT_0016805,2026-09-19 17:21:09,NDM_000066,SIM_CHANGE,DEV_EVT_0016805,bae9e3fa3c23859c,Samsung_A15,Android_13
DEV_EVT_0009990,2026-09-21 02:49:18,NDM_000066,SIM_CHANGE,DEV_EVT_0009990,609ade286e1da8a5,iPhone_14,Android_13
DEV_EVT_0010584,2026-09-27 07:33:26,NDM_000066,SIM_CHANGE,DEV_EVT_0010584,ea32c3e1089bc1c3,Samsung_A15,iOS_18
DEV_EVT_0000687,2026-09-27 19:39:47,NDM_000066,SIM_CHANGE,DEV_EVT_0000687,588eb0e6f17e637b,Huawei_Nova,Android_15
DEV_EVT_0010803,2026-09-16 06:36:25,NDM_000067,SIM_CHANGE,DEV_EVT_0010803,4af22305581062e8,Huawei_Nova,Android_15
DEV_EVT_0003770,2026-09-22 11:09:16,NDM_000067,SIM_CHANGE,DEV_EVT_0003770,293e339db22c7051,Samsung_A15,Android_14
DEV_EVT_0009341,2026-09-09 03:23:45,NDM_000068,SIM_CHANGE,DEV_EVT_0009341,503d575fb21d09a4,Samsung_A15,Android_13
DEV_EVT_0006628,2026-09-09 07:24:52,NDM_000068,DEVICE_CHANGE,DEV_EVT_0006628,237e86e8e0fa5f66,Samsung_A25,Android_15
DEV_EVT_0000895,2026-09-17 05:40:51,NDM_000068,SIM_CHANGE,DEV_EVT_0000895,9c8d7fd772b58296,iPhone_14,Android_14
DEV_EVT_0005807,2026-09-18 11:48:29,NDM_000068,SIM_CHANGE,DEV_EVT_0005807,9f64b2663a99a0cf,Xiaomi_Redmi,iOS_17
DEV_EVT_0013890,2026-09-18 16:36:15,NDM_000068,SIM_CHANGE,DEV_EVT_0013890,f7c976a48addf7a7,Google_Pixel,iOS_17
DEV_EVT_0008607,2026-09-27 01:35:48,NDM_000068,DEVICE_CHANGE,DEV_EVT_0008607,c410986728ebde4c,iPhone_14,Android_13
DEV_EVT_0010558,2026-09-05 10:40:49,NDM_000069,OS_UPDATE,DEV_EVT_0010558,1df096e83d4d66b8,Samsung_A25,iOS_17
DEV_EVT_0014047,2026-09-08 14:11:27,NDM_000069,OS_UPDATE,DEV_EVT_0014047,3544f989d451e69f,Google_Pixel,Android_14
DEV_EVT_0011699,2026-09-14 18:13:57,NDM_000069,OS_UPDATE,DEV_EVT_0011699,4d5ed6ebd837b970,Google_Pixel,Android_14
DEV_EVT_0014209,2026-09-15 12:13:41,NDM_000069,DEVICE_CHANGE,DEV_EVT_0014209,b302b24f3a6a65a1,Google_Pixel,Android_15
DEV_EVT_0014822,2026-09-18 03:30:43,NDM_000069,SIM_CHANGE,DEV_EVT_0014822,d65e5bdb39d43592,Xiaomi_Redmi,Android_13
DEV_EVT_0001535,2026-09-20 05:28:24,NDM_000069,SIM_CHANGE,DEV_EVT_0001535,b1829fe3d62a74f7,Huawei_Nova,Android_14
DEV_EVT_0003704,2026-09-20 11:41:12,NDM_000069,SIM_CHANGE,DEV_EVT_0003704,af22f23805420f1d,Samsung_A25,Android_14
DEV_EVT_0005121,2026-09-26 22:25:04,NDM_000069,SIM_CHANGE,DEV_EVT_0005121,44859f3c6ab6adb5,Huawei_Nova,iOS_18
DEV_EVT_0011892,2026-09-03 12:41:20,NDM_000070,SIM_CHANGE,DEV_EVT_0011892,b34c5975d8293847,Google_Pixel,Android_13
DEV_EVT_0004425,2026-09-10 21:42:54,NDM_000070,SIM_CHANGE,DEV_EVT_0004425,153dc3fcfabaad51,Samsung_A25,iOS_18
DEV_EVT_0001053,2026-09-19 08:07:54,NDM_000070,SIM_CHANGE,DEV_EVT_0001053,4baa43e0a7b349a7,Xiaomi_Redmi,iOS_17
DEV_EVT_0010209,2026-09-30 11:58:38,NDM_000070,SIM_CHANGE,DEV_EVT_0010209,c01ac4bfb53c8c9d,Xiaomi_Redmi,iOS_17
DEV_EVT_0006492,2026-09-04 23:34:57,NDM_000071,SIM_CHANGE,DEV_EVT_0006492,9d4925f6d6a28380,Google_Pixel,iOS_17
DEV_EVT_0015135,2026-09-16 00:19:46,NDM_000071,DEVICE_CHANGE,DEV_EVT_0015135,84ff3ad003168fb8,Huawei_Nova,iOS_17
DEV_EVT_0008179,2026-09-18 02:45:35,NDM_000071,OS_UPDATE,DEV_EVT_0008179,c61a861fec822920,Samsung_A25,Android_14
DEV_EVT_0015555,2026-09-22 22:49:08,NDM_000071,SIM_CHANGE,DEV_EVT_0015555,ab51132661d617b5,Xiaomi_Redmi,Android_14
DEV_EVT_0014086,2026-09-23 22:09:02,NDM_000071,SIM_CHANGE,DEV_EVT_0014086,fff77e46c56188ed,Google_Pixel,Android_15
DEV_EVT_0010430,2026-09-13 07:37:58,NDM_000072,SIM_CHANGE,DEV_EVT_0010430,9a7abae70d0922f7,Samsung_A25,iOS_17
DEV_EVT_0006152,2026-09-17 21:46:11,NDM_000072,SIM_CHANGE,DEV_EVT_0006152,49d6bfde8877f115,Samsung_A25,iOS_18
DEV_EVT_0001358,2026-09-21 06:59:44,NDM_000072,DEVICE_CHANGE,DEV_EVT_0001358,f27d29d3c48f225e,iPhone_13,iOS_17
DEV_EVT_0010852,2026-09-25 10:30:10,NDM_000072,SIM_CHANGE,DEV_EVT_0010852,cfa813f5305363cb,Samsung_A25,Android_13
DEV_EVT_0009994,2026-09-27 07:54:36,NDM_000072,SIM_CHANGE,DEV_EVT_0009994,18b914ac7b7923d4,Google_Pixel,Android_15
DEV_EVT_0007640,2026-09-03 20:02:28,NDM_000073,SIM_CHANGE,DEV_EVT_0007640,4d364ee9ecfd6ef5,Huawei_Nova,Android_13
DEV_EVT_0017317,2026-09-07 14:50:54,NDM_000073,DEVICE_CHANGE,DEV_EVT_0017317,82d28380e2584a62,Samsung_A15,Android_13
DEV_EVT_0019000,2026-09-09 06:47:10,NDM_000073,SIM_CHANGE,DEV_EVT_0019000,c8741db8bd6f428d,Google_Pixel,Android_15
DEV_EVT_0004476,2026-09-17 14:51:27,NDM_000073,DEVICE_CHANGE,DEV_EVT_0004476,65546cad5c493c14,Huawei_Nova,Android_13
DEV_EVT_0012682,2026-09-18 01:12:58,NDM_000073,SIM_CHANGE,DEV_EVT_0012682,fe3c31bb5237a1fb,iPhone_13,Android_13
DEV_EVT_0013233,2026-09-01 10:24:43,NDM_000074,SIM_CHANGE,DEV_EVT_0013233,a49f3aded5e3883f,iPhone_14,Android_13
DEV_EVT_0012677,2026-09-06 01:13:59,NDM_000074,SIM_CHANGE,DEV_EVT_0012677,8cc37ed5d4717cf2,Huawei_Nova,iOS_17
DEV_EVT_0016776,2026-09-11 02:11:36,NDM_000074,SIM_CHANGE,DEV_EVT_0016776,326ae501dffdfe47,Samsung_A15,iOS_18
DEV_EVT_0015246,2026-09-20 02:26:27,NDM_000074,OS_UPDATE,DEV_EVT_0015246,4ab6dcbe528bc19d,Samsung_A15,iOS_17
DEV_EVT_0018702,2026-09-09 01:12:30,NDM_000075,DEVICE_CHANGE,DEV_EVT_0018702,291ff373d98c67c9,iPhone_14,Android_14
DEV_EVT_0006483,2026-09-09 05:12:17,NDM_000075,DEVICE_CHANGE,DEV_EVT_0006483,9723cd7bf2095c1a,Samsung_A25,iOS_17
DEV_EVT_0018620,2026-09-10 03:33:25,NDM_000075,SIM_CHANGE,DEV_EVT_0018620,20df8463d8e6414c,Xiaomi_Redmi,Android_13
DEV_EVT_0013691,2026-09-13 22:13:32,NDM_000075,SIM_CHANGE,DEV_EVT_0013691,57a6584bc536b216,Xiaomi_Redmi,iOS_17
DEV_EVT_0011464,2026-09-17 07:18:19,NDM_000075,SIM_CHANGE,DEV_EVT_0011464,62325d198ea112ed,Samsung_A15,Android_13
DEV_EVT_0002484,2026-09-17 21:14:37,NDM_000076,DEVICE_CHANGE,DEV_EVT_0002484,7bde89b4348b8c5b,Huawei_Nova,iOS_18
DEV_EVT_0013286,2026-09-22 03:15:48,NDM_000076,SIM_CHANGE,DEV_EVT_0013286,14cc58717a2cb936,Xiaomi_Redmi,Android_14
DEV_EVT_0015397,2026-09-22 12:45:22,NDM_000076,OS_UPDATE,DEV_EVT_0015397,86cc725856525151,iPhone_13,iOS_17
DEV_EVT_0003703,2026-09-25 05:43:07,NDM_000076,SIM_CHANGE,DEV_EVT_0003703,b5f9694e25933f67,iPhone_14,Android_13
DEV_EVT_0015114,2026-09-27 00:51:56,NDM_000076,SIM_CHANGE,DEV_EVT_0015114,70eb3106331ea007,Huawei_Nova,Android_14
DEV_EVT_0000044,2026-09-27 13:43:56,NDM_000076,SIM_CHANGE,DEV_EVT_0000044,9bd6bbc0b313d660,iPhone_14,iOS_18
DEV_EVT_0011521,2026-09-14 02:01:29,NDM_000077,OS_UPDATE,DEV_EVT_0011521,b87db1b1989dd5d8,Huawei_Nova,Android_15
DEV_EVT_0009146,2026-09-20 12:14:36,NDM_000077,DEVICE_CHANGE,DEV_EVT_0009146,13d5236851d3e619,Google_Pixel,iOS_18
DEV_EVT_0016740,2026-09-25 23:23:44,NDM_000077,OS_UPDATE,DEV_EVT_0016740,59787357d60f4954,Google_Pixel,Android_15
DEV_EVT_0000766,2026-09-27 08:41:55,NDM_000077,OS_UPDATE,DEV_EVT_0000766,3e6c3790d6005daf,iPhone_14,iOS_18
DEV_EVT_0007262,2026-09-11 02:18:01,NDM_000078,SIM_CHANGE,DEV_EVT_0007262,9d468b86f92f6501,Samsung_A25,Android_13
DEV_EVT_0010206,2026-09-21 14:53:38,NDM_000078,DEVICE_CHANGE,DEV_EVT_0010206,9ffe70e87d50ba5e,iPhone_14,iOS_17
DEV_EVT_0015807,2026-09-21 17:45:26,NDM_000078,DEVICE_CHANGE,DEV_EVT_0015807,f50b7ebe36a25ae4,Samsung_A15,Android_13
DEV_EVT_0012339,2026-09-24 06:34:43,NDM_000078,SIM_CHANGE,DEV_EVT_0012339,9c25d5d6730d586c,Samsung_A25,Android_14
DEV_EVT_0006250,2026-09-04 06:19:26,NDM_000079,SIM_CHANGE,DEV_EVT_0006250,aed4af2e47e5e738,iPhone_14,Android_14
DEV_EVT_0010155,2026-09-22 18:23:36,NDM_000079,DEVICE_CHANGE,DEV_EVT_0010155,1255dcca6bb54e9f,Huawei_Nova,Android_14
DEV_EVT_0011366,2026-09-28 13:43:06,NDM_000079,SIM_CHANGE,DEV_EVT_0011366,f126cb862c18325b,Google_Pixel,Android_15
DEV_EVT_0005668,2026-09-09 07:23:48,NDM_000080,SIM_CHANGE,DEV_EVT_0005668,af61bcd67f01c0f5,Xiaomi_Redmi,Android_14
DEV_EVT_0016152,2026-09-16 01:56:03,NDM_000081,SIM_CHANGE,DEV_EVT_0016152,dc952cf596d906d0,iPhone_14,iOS_17
DEV_EVT_0002961,2026-09-27 12:37:47,NDM_000081,DEVICE_CHANGE,DEV_EVT_0002961,9c7f48cc67c0bdaf,iPhone_13,Android_15
DEV_EVT_0011042,2026-09-30 10:10:13,NDM_000081,SIM_CHANGE,DEV_EVT_0011042,76de4c7e27bac1fd,iPhone_13,Android_14
DEV_EVT_0000404,2026-09-17 03:35:50,NDM_000082,SIM_CHANGE,DEV_EVT_0000404,f1717a8f73a7de43,Samsung_A25,iOS_18
DEV_EVT_0010434,2026-09-17 12:11:57,NDM_000082,SIM_CHANGE,DEV_EVT_0010434,307941cf28d9de47,iPhone_14,Android_13
DEV_EVT_0010307,2026-09-27 19:18:25,NDM_000082,SIM_CHANGE,DEV_EVT_0010307,72a71d055435fb8c,Google_Pixel,iOS_18
DEV_EVT_0010240,2026-09-10 08:46:02,NDM_000083,SIM_CHANGE,DEV_EVT_0010240,ca885033fe523992,iPhone_14,iOS_18
DEV_EVT_0007853,2026-09-25 13:58:31,NDM_000083,OS_UPDATE,DEV_EVT_0007853,258450506a56b521,iPhone_13,Android_15
DEV_EVT_0012634,2026-09-25 15:06:23,NDM_000083,DEVICE_CHANGE,DEV_EVT_0012634,b2c63e8a1731bdeb,Xiaomi_Redmi,iOS_17
DEV_EVT_0013929,2026-09-03 03:59:53,NDM_000084,SIM_CHANGE,DEV_EVT_0013929,d15b8cec783c1865,iPhone_13,Android_15
DEV_EVT_0016263,2026-09-05 18:00:36,NDM_000084,SIM_CHANGE,DEV_EVT_0016263,7471fa667dd81522,Samsung_A25,Android_13
DEV_EVT_0008673,2026-09-11 08:45:50,NDM_000084,DEVICE_CHANGE,DEV_EVT_0008673,6b7553d238468b02,Google_Pixel,iOS_18
DEV_EVT_0018007,2026-09-13 15:30:28,NDM_000084,SIM_CHANGE,DEV_EVT_0018007,e7ab7b19f4d55e77,Samsung_A15,Android_13
