transaction_id,timestamp,account_id,transaction_type,channel,typical_daily_transactions,amount,counterparty_id,status
TXN_0008523,2026-09-08 11:34:01,NDM_000013,P2P_TRANSFER,Web,5,115.12,CP_003146,COMPLETED
TXN_0008571,2026-09-09 04:22:27,NDM_000013,AIRTIME_PURCHASE,Web,5,98.55,CP_002543,COMPLETED
TXN_0042021,2026-09-09 08:50:20,NDM_000013,P2P_TRANSFER,Web,5,77.33,CP_005743,COMPLETED
TXN_0049813,2026-09-10 15:35:05,NDM_000013,P2P_TRANSFER,USSD,5,76.53,CP_001806,COMPLETED
TXN_0063170,2026-09-16 05:34:21,NDM_000013,MERCHANT_PAYMENT,USSD,5,40.47,CP_003995,COMPLETED
TXN_0042216,2026-09-18 00:56:27,NDM_000013,AIRTIME_PURCHASE,USSD,5,180.76,CP_008436,FAILED
TXN_0063475,2026-09-19 14:29:31,NDM_000013,MERCHANT_PAYMENT,USSD,5,86.92,CP_004914,COMPLETED
TXN_0054231,2026-09-19 21:16:22,NDM_000013,P2P_TRANSFER,Mobile_App,5,54.73,CP_007305,COMPLETED
TXN_0065448,2026-09-20 08:25:10,NDM_000013,MERCHANT_PAYMENT,USSD,5,83.55,CP_009694,COMPLETED
TXN_0035936,2026-09-22 03:52:58,NDM_000013,P2P_TRANSFER,Web,5,47.93,CP_005014,COMPLETED
TXN_0025392,2026-09-22 06:44:49,NDM_000013,P2P_TRANSFER,USSD,5,68.57,CP_008942,COMPLETED
TXN_0072321,2026-09-24 20:51:42,NDM_000013,BILL_PAYMENT,Web,5,87.99,CP_000180,COMPLETED
TXN_0037299,2026-09-25 20:40:05,NDM_000013,P2P_TRANSFER,USSD,5,111.82,CP_004843,COMPLETED
TXN_0010719,2026-09-25 20:53:55,NDM_000013,BILL_PAYMENT,USSD,5,46.19,CP_006895,COMPLETED
TXN_0051525,2026-09-27 07:49:01,NDM_000013,AIRTIME_PURCHASE,USSD,5,105.05,CP_001128,COMPLETED
TXN_0073224,2026-09-30 12:11:56,NDM_000013,BILL_PAYMENT,Web,5,176.59,CP_001717,COMPLETED
TXN_0020940,2026-09-03 05:35:15,NDM_000014,MERCHANT_PAYMENT,Mobile_App,3,591.39,CP_008290,COMPLETED
TXN_0022270,2026-09-08 23:27:35,NDM_000014,P2P_TRANSFER,Web,3,466.64,CP_003707,COMPLETED
TXN_0054265,2026-09-09 07:26:57,NDM_000014,P2P_TRANSFER,USSD,3,863.35,CP_009111,COMPLETED
TXN_0084531,2026-09-10 06:32:51,NDM_000014,AIRTIME_PURCHASE,Web,3,246.24,CP_005854,COMPLETED
TXN_0070425,2026-09-11 07:19:14,NDM_000014,MERCHANT_PAYMENT,Web,3,272.15,CP_003595,COMPLETED
TXN_0015269,2026-09-15 11:07:36,NDM_000014,P2P_TRANSFER,USSD,3,238.49,CP_005029,COMPLETED
TXN_0079108,2026-09-16 04:37:32,NDM_000014,MERCHANT_PAYMENT,USSD,3,3440.57,CP_008471,COMPLETED
TXN_0034009,2026-09-16 21:23:01,NDM_000014,CASH_OUT,Web,3,435.12,CP_003936,COMPLETED
TXN_0000511,2026-09-18 01:50:13,NDM_000014,MERCHANT_PAYMENT,USSD,3,986.29,CP_001329,COMPLETED
TXN_0016069,2026-09-21 07:30:15,NDM_000014,P2P_TRANSFER,USSD,3,391.88,CP_003155,COMPLETED
TXN_0042235,2026-09-22 23:54:00,NDM_000014,CASH_OUT,USSD,3,926.32,CP_007752,COMPLETED
TXN_0055229,2026-09-24 13:12:53,NDM_000014,AIRTIME_PURCHASE,USSD,3,326.76,CP_006235,COMPLETED
TXN_0050092,2026-09-25 20:23:56,NDM_000014,P2P_TRANSFER,USSD,3,567.39,CP_005433,COMPLETED
TXN_0011023,2026-09-28 18:18:15,NDM_000014,P2P_TRANSFER,Web,3,953.09,CP_003796,COMPLETED
TXN_0031722,2026-09-29 09:18:34,NDM_000014,AIRTIME_PURCHASE,USSD,3,594.55,CP_009469,COMPLETED
TXN_0033587,2026-09-30 09:00:10,NDM_000014,AIRTIME_PURCHASE,Web,3,425.76,CP_001563,COMPLETED
TXN_0090532,2026-09-30 13:28:25,NDM_000014,MERCHANT_PAYMENT,USSD,3,925.0,CP_002937,COMPLETED
TXN_0045400,2026-09-01 11:20:17,NDM_000015,P2P_TRANSFER,USSD,5,84.89,CP_006345,COMPLETED
TXN_0086236,2026-09-05 23:02:47,NDM_000015,P2P_TRANSFER,Mobile_App,5,27.19,CP_008839,COMPLETED
TXN_0064841,2026-09-06 08:42:38,NDM_000015,MERCHANT_PAYMENT,Mobile_App,5,95.26,CP_001045,COMPLETED
TXN_0049203,2026-09-08 09:20:25,NDM_000015,P2P_TRANSFER,USSD,5,134.65,CP_003886,COMPLETED
TXN_0048306,2026-09-08 19:46:40,NDM_000015,AIRTIME_PURCHASE,USSD,5,134.97,CP_007798,COMPLETED
TXN_0008318,2026-09-12 20:09:40,NDM_000015,BANK_TRANSFER,USSD,5,202.53,CP_008803,COMPLETED
TXN_0027462,2026-09-13 11:51:57,NDM_000015,BILL_PAYMENT,USSD,5,30.33,CP_009552,COMPLETED
TXN_0090755,2026-09-15 18:47:35,NDM_000015,MERCHANT_PAYMENT,Web,5,85.89,CP_001947,COMPLETED
TXN_0035429,2026-09-16 15:10:02,NDM_000015,P2P_TRANSFER,USSD,5,20.99,CP_003473,COMPLETED
TXN_0098492,2026-09-17 21:33:09,NDM_000015,AIRTIME_PURCHASE,USSD,5,114.62,CP_007481,COMPLETED
TXN_0074234,2026-09-17 22:08:35,NDM_000015,MERCHANT_PAYMENT,Mobile_App,5,204.6,CP_005915,COMPLETED
TXN_0066490,2026-09-17 23:12:38,NDM_000015,BILL_PAYMENT,USSD,5,122.77,CP_008765,COMPLETED
TXN_0022570,2026-09-17 23:33:51,NDM_000015,AIRTIME_PURCHASE,USSD,5,57.7,CP_007586,COMPLETED
TXN_0005455,2026-09-20 08:18:40,NDM_000015,P2P_TRANSFER,Web,5,86.85,CP_005408,COMPLETED
TXN_0002628,2026-09-21 04:47:28,NDM_000015,AIRTIME_PURCHASE,USSD,5,48.28,CP_003875,COMPLETED
TXN_0091037,2026-09-21 15:16:36,NDM_000015,P2P_TRANSFER,USSD,5,529.3,CP_002273,COMPLETED
TXN_0012977,2026-09-23 02:21:50,NDM_000015,MERCHANT_PAYMENT,Web,5,25.01,CP_005878,COMPLETED
TXN_0080999,2026-09-23 17:13:51,NDM_000015,AIRTIME_PURCHASE,USSD,5,138.87,CP_000611,COMPLETED
TXN_0097933,2026-09-26 10:01:46,NDM_000015,MERCHANT_PAYMENT,USSD,5,56.71,CP_003100,COMPLETED
TXN_0037132,2026-09-27 01:31:46,NDM_000015,CASH_OUT,USSD,5,120.49,CP_009605,COMPLETED
TXN_0079304,2026-09-30 07:58:44,NDM_000015,P2P_TRANSFER,USSD,5,48.82,CP_004044,COMPLETED
TXN_0011578,2026-09-02 05:23:05,NDM_000016,P2P_TRANSFER,Mobile_App,6,66.53,CP_003481,COMPLETED
TXN_0068464,2026-09-02 23:57:48,NDM_000016,MERCHANT_PAYMENT,USSD,6,62.61,CP_003772,COMPLETED
TXN_0051918,2026-09-07 07:56:26,NDM_000016,BILL_PAYMENT,Mobile_App,6,45.0,CP_008163,COMPLETED
TXN_0059110,2026-09-07 08:47:09,NDM_000016,MERCHANT_PAYMENT,USSD,6,61.65,CP_005869,COMPLETED
TXN_0043446,2026-09-08 11:13:04,NDM_000016,AIRTIME_PURCHASE,USSD,6,65.25,CP_005959,COMPLETED
TXN_0045536,2026-09-09 21:29:40,NDM_000016,P2P_TRANSFER,Web,6,67.26,CP_003129,COMPLETED
TXN_0002994,2026-09-11 18:14:22,NDM_000016,P2P_TRANSFER,USSD,6,122.77,CP_008598,COMPLETED
TXN_0055385,2026-09-12 20:31:45,NDM_000016,P2P_TRANSFER,Mobile_App,6,234.1,CP_009683,REVERSED
TXN_0094409,2026-09-14 00:48:33,NDM_000016,P2P_TRANSFER,USSD,6,21.16,CP_007666,COMPLETED
TXN_0080836,2026-09-16 20:27:49,NDM_000016,MERCHANT_PAYMENT,USSD,6,59.39,CP_003317,COMPLETED
TXN_0021875,2026-09-21 11:59:39,NDM_000016,CASH_OUT,USSD,6,281.66,CP_000421,COMPLETED
TXN_0024150,2026-09-22 12:58:21,NDM_000016,CASH_OUT,USSD,6,74.87,CP_006000,COMPLETED
TXN_0058376,2026-09-24 17:07:32,NDM_000016,P2P_TRANSFER,USSD,6,381.67,CP_001217,COMPLETED
TXN_0084623,2026-09-26 09:08:39,NDM_000016,AIRTIME_PURCHASE,Web,6,212.79,CP_009994,COMPLETED
TXN_0030582,2026-09-30 06:15:35,NDM_000016,P2P_TRANSFER,Mobile_App,6,556.47,CP_000881,COMPLETED
TXN_0081208,2026-09-01 00:33:03,NDM_000017,P2P_TRANSFER,USSD,2,363.66,CP_004108,COMPLETED
TXN_0060287,2026-09-01 20:11:32,NDM_000017,BILL_PAYMENT,Web,2,634.17,CP_006917,COMPLETED
TXN_0026559,2026-09-02 14:56:32,NDM_000017,BILL_PAYMENT,Web,2,597.71,CP_002361,COMPLETED
TXN_0014928,2026-09-06 19:38:29,NDM_000017,P2P_TRANSFER,Web,2,144.37,CP_001509,COMPLETED
TXN_0089304,2026-09-09 09:38:10,NDM_000017,BILL_PAYMENT,USSD,2,547.05,CP_002299,COMPLETED
TXN_0091127,2026-09-10 01:10:59,NDM_000017,BANK_TRANSFER,Web,2,303.28,CP_007071,COMPLETED
TXN_0042104,2026-09-12 07:22:29,NDM_000017,MERCHANT_PAYMENT,USSD,2,248.46,CP_008013,COMPLETED
TXN_0076909,2026-09-14 11:09:37,NDM_000017,BILL_PAYMENT,USSD,2,415.93,CP_002158,COMPLETED
TXN_0005010,2026-09-19 05:04:02,NDM_000017,P2P_TRANSFER,Mobile_App,2,1071.51,CP_000050,COMPLETED
TXN_0016906,2026-09-19 18:30:40,NDM_000017,CASH_OUT,Mobile_App,2,608.19,CP_001852,COMPLETED
TXN_0005040,2026-09-21 20:35:47,NDM_000017,MERCHANT_PAYMENT,USSD,2,261.72,CP_006074,COMPLETED
TXN_0014684,2026-09-22 00:04:51,NDM_000017,P2P_TRANSFER,USSD,2,313.17,CP_007842,COMPLETED
TXN_0013188,2026-09-22 21:39:23,NDM_000017,P2P_TRANSFER,Web,2,1186.56,CP_009720,COMPLETED
TXN_0008414,2026-09-25 16:34:21,NDM_000017,P2P_TRANSFER,Web,2,598.65,CP_009349,COMPLETED
TXN_0001849,2026-09-28 19:04:03,NDM_000017,P2P_TRANSFER,Mobile_App,2,404.19,CP_009779,COMPLETED
TXN_0049143,2026-09-29 07:29:08,NDM_000017,BANK_TRANSFER,Mobile_App,2,1018.94,CP_003975,COMPLETED
TXN_0054687,2026-09-30 22:33:54,NDM_000017,P2P_TRANSFER,USSD,2,725.33,CP_000343,COMPLETED
TXN_0035130,2026-09-04 01:55:55,NDM_000018,MERCHANT_PAYMENT,Web,6,387.6,CP_003572,COMPLETED
TXN_0094462,2026-09-05 04:36:49,NDM_000018,BANK_TRANSFER,USSD,6,495.88,CP_008128,COMPLETED
TXN_0053743,2026-09-05 16:16:50,NDM_000018,CASH_OUT,USSD,6,541.13,CP_007524,COMPLETED
TXN_0013325,2026-09-07 23:52:36,NDM_000018,MERCHANT_PAYMENT,Web,6,454.13,CP_004986,COMPLETED
TXN_0026707,2026-09-08 04:40:15,NDM_000018,CASH_OUT,USSD,6,322.43,CP_006808,COMPLETED
TXN_0089592,2026-09-08 10:33:54,NDM_000018,BILL_PAYMENT,Web,6,362.26,CP_002904,COMPLETED
TXN_0080436,2026-09-10 13:06:48,NDM_000018,BANK_TRANSFER,Web,6,726.59,CP_009792,COMPLETED
TXN_0042268,2026-09-12 01:53:44,NDM_000018,P2P_TRANSFER,Mobile_App,6,272.34,CP_008438,COMPLETED
TXN_0072372,2026-09-13 11:27:17,NDM_000018,BANK_TRANSFER,USSD,6,1127.28,CP_001819,COMPLETED
TXN_0047501,2026-09-16 15:34:21,NDM_000018,MERCHANT_PAYMENT,USSD,6,442.58,CP_008871,COMPLETED
TXN_0081934,2026-09-17 22:07:03,NDM_000018,BILL_PAYMENT,USSD,6,531.02,CP_008418,COMPLETED
TXN_0021355,2026-09-18 07:15:14,NDM_000018,BILL_PAYMENT,USSD,6,230.03,CP_006419,COMPLETED
TXN_0047708,2026-09-18 23:27:45,NDM_000018,P2P_TRANSFER,USSD,6,328.22,CP_005255,COMPLETED
TXN_0054067,2026-09-20 10:00:33,NDM_000018,MERCHANT_PAYMENT,USSD,6,1224.04,CP_007457,COMPLETED
TXN_0056652,2026-09-20 20:20:05,NDM_000018,BILL_PAYMENT,Mobile_App,6,603.14,CP_007330,FAILED
TXN_0051198,2026-09-23 17:48:20,NDM_000018,P2P_TRANSFER,Web,6,1555.94,CP_004987,COMPLETED
TXN_0064073,2026-09-27 07:32:19,NDM_000018,BILL_PAYMENT,USSD,6,1047.69,CP_002706,COMPLETED
TXN_0093242,2026-09-27 15:46:47,NDM_000018,BILL_PAYMENT,USSD,6,369.58,CP_009926,COMPLETED
TXN_0037540,2026-09-28 04:30:07,NDM_000018,P2P_TRANSFER,USSD,6,491.99,CP_001492,COMPLETED
TXN_0083351,2026-09-29 10:02:46,NDM_000018,MERCHANT_PAYMENT,USSD,6,682.09,CP_007767,COMPLETED
TXN_0076485,2026-09-30 01:54:53,NDM_000018,CASH_OUT,USSD,6,1120.56,CP_000274,COMPLETED
TXN_0072296,2026-09-02 14:45:08,NDM_000019,MERCHANT_PAYMENT,USSD,5,158.49,CP_000620,COMPLETED
TXN_0006059,2026-09-03 12:58:57,NDM_000019,MERCHANT_PAYMENT,USSD,5,232.7,CP_009696,COMPLETED
TXN_0091951,2026-09-05 07:19:22,NDM_000019,MERCHANT_PAYMENT,Web,5,628.05,CP_006778,COMPLETED
TXN_0015682,2026-09-06 01:24:15,NDM_000019,CASH_OUT,Mobile_App,5,153.9,CP_009908,COMPLETED
TXN_0008384,2026-09-06 08:05:05,NDM_000019,MERCHANT_PAYMENT,USSD,5,529.65,CP_000759,COMPLETED
TXN_0023901,2026-09-07 05:51:20,NDM_000019,P2P_TRANSFER,Mobile_App,5,298.64,CP_007656,COMPLETED
TXN_0007780,2026-09-08 10:37:28,NDM_000019,MERCHANT_PAYMENT,USSD,5,351.8,CP_003149,COMPLETED
TXN_0001662,2026-09-09 05:32:54,NDM_000019,P2P_TRANSFER,USSD,5,216.78,CP_007093,COMPLETED
TXN_0085044,2026-09-11 18:44:53,NDM_000019,MERCHANT_PAYMENT,Web,5,168.11,CP_002852,COMPLETED
TXN_0095167,2026-09-12 14:38:05,NDM_000019,BANK_TRANSFER,USSD,5,415.96,CP_009099,COMPLETED
TXN_0035823,2026-09-14 04:53:21,NDM_000019,MERCHANT_PAYMENT,USSD,5,140.23,CP_006592,COMPLETED
TXN_0066865,2026-09-15 17:14:13,NDM_000019,P2P_TRANSFER,USSD,5,276.5,CP_007121,COMPLETED
TXN_0061624,2026-09-17 04:18:02,NDM_000019,BILL_PAYMENT,USSD,5,532.33,CP_004861,COMPLETED
TXN_0049849,2026-09-17 10:01:34,NDM_000019,MERCHANT_PAYMENT,USSD,5,288.55,CP_002769,COMPLETED
TXN_0094003,2026-09-17 13:52:46,NDM_000019,BILL_PAYMENT,USSD,5,116.8,CP_000779,COMPLETED
TXN_0013172,2026-09-20 09:03:28,NDM_000019,P2P_TRANSFER,USSD,5,347.89,CP_004267,COMPLETED
TXN_0054675,2026-09-23 04:17:46,NDM_000019,P2P_TRANSFER,USSD,5,350.71,CP_004638,COMPLETED
TXN_0002049,2026-09-23 18:25:00,NDM_000019,BILL_PAYMENT,USSD,5,105.42,CP_009332,COMPLETED
TXN_0089939,2026-09-28 05:14:15,NDM_000019,P2P_TRANSFER,USSD,5,111.86,CP_008542,REVERSED
TXN_0086157,2026-09-28 18:31:04,NDM_000019,BILL_PAYMENT,USSD,5,173.95,CP_004947,COMPLETED
TXN_0039082,2026-09-28 18:34:25,NDM_000019,AIRTIME_PURCHASE,Web,5,422.89,CP_000461,COMPLETED
TXN_0094496,2026-09-29 22:58:16,NDM_000019,BILL_PAYMENT,Web,5,566.03,CP_002870,COMPLETED
TXN_0006649,2026-09-02 01:22:17,NDM_000020,MERCHANT_PAYMENT,USSD,4,245.34,CP_006699,COMPLETED
TXN_0035411,2026-09-03 16:07:45,NDM_000020,MERCHANT_PAYMENT,USSD,4,475.67,CP_001712,COMPLETED
TXN_0075139,2026-09-03 22:21:19,NDM_000020,BILL_PAYMENT,Web,4,359.24,CP_000283,COMPLETED
TXN_0049318,2026-09-04 13:19:50,NDM_000020,MERCHANT_PAYMENT,USSD,4,277.69,CP_006158,COMPLETED
TXN_0081742,2026-09-05 15:21:14,NDM_000020,MERCHANT_PAYMENT,USSD,4,207.61,CP_000262,COMPLETED
TXN_0099159,2026-09-06 06:24:55,NDM_000020,BANK_TRANSFER,USSD,4,145.89,CP_007604,COMPLETED
TXN_0035373,2026-09-06 11:20:18,NDM_000020,P2P_TRANSFER,USSD,4,398.33,CP_008425,COMPLETED
TXN_0012652,2026-09-06 15:46:01,NDM_000020,MERCHANT_PAYMENT,Mobile_App,4,1103.9,CP_007111,COMPLETED
TXN_0057223,2026-09-07 07:04:48,NDM_000020,AIRTIME_PURCHASE,USSD,4,646.23,CP_004153,COMPLETED
TXN_0081881,2026-09-07 18:50:59,NDM_000020,BILL_PAYMENT,Mobile_App,4,203.87,CP_009538,COMPLETED
TXN_0033149,2026-09-08 03:54:39,NDM_000020,P2P_TRANSFER,Web,4,117.21,CP_001679,COMPLETED
TXN_0029000,2026-09-08 07:39:22,NDM_000020,CASH_OUT,Mobile_App,4,143.55,CP_002035,COMPLETED
TXN_0002172,2026-09-11 07:54:43,NDM_000020,P2P_TRANSFER,Mobile_App,4,198.04,CP_001676,COMPLETED
TXN_0076806,2026-09-11 09:17:33,NDM_000020,P2P_TRANSFER,Web,4,287.39,CP_003861,COMPLETED
TXN_0065531,2026-09-12 04:57:02,NDM_000020,P2P_TRANSFER,USSD,4,456.24,CP_009160,COMPLETED
TXN_0032814,2026-09-12 12:55:57,NDM_000020,AIRTIME_PURCHASE,Mobile_App,4,215.29,CP_001934,COMPLETED
TXN_0058457,2026-09-12 22:16:41,NDM_000020,AIRTIME_PURCHASE,USSD,4,116.8,CP_009328,COMPLETED
TXN_0047013,2026-09-14 15:55:20,NDM_000020,MERCHANT_PAYMENT,USSD,4,362.12,CP_006602,COMPLETED
TXN_0084019,2026-09-14 19:17:15,NDM_000020,CASH_OUT,Web,4,461.33,CP_001865,COMPLETED
TXN_0007347,2026-09-17 05:20:20,NDM_000020,BILL_PAYMENT,Web,4,116.44,CP_005294,COMPLETED
TXN_0043008,2026-09-19 20:35:45,NDM_000020,P2P_TRANSFER,USSD,4,273.73,CP_004727,COMPLETED
TXN_0020463,2026-09-20 08:53:24,NDM_000020,P2P_TRANSFER,USSD,4,907.58,CP_009024,COMPLETED
TXN_0022368,2026-09-20 09:12:34,NDM_000020,BILL_PAYMENT,USSD,4,278.6,CP_007278,COMPLETED
TXN_0093832,2026-09-21 02:30:24,NDM_000020,MERCHANT_PAYMENT,USSD,4,258.2,CP_002042,COMPLETED
TXN_0042043,2026-09-24 23:37:45,NDM_000020,P2P_TRANSFER,Mobile_App,4,576.15,CP_006016,COMPLETED
TXN_0023391,2026-09-26 09:17:07,NDM_000020,MERCHANT_PAYMENT,Web,4,404.34,CP_009597,COMPLETED
TXN_0043183,2026-09-27 10:38:03,NDM_000020,P2P_TRANSFER,Web,4,426.36,CP_005431,COMPLETED
TXN_0098256,2026-09-28 14:29:21,NDM_000020,MERCHANT_PAYMENT,Web,4,191.12,CP_006351,COMPLETED
TXN_0081563,2026-09-29 09:29:14,NDM_000020,P2P_TRANSFER,Mobile_App,4,329.34,CP_004710,COMPLETED
TXN_0052766,2026-09-01 01:08:27,NDM_000021,BILL_PAYMENT,Web,4,268.53,CP_001506,COMPLETED
TXN_0051154,2026-09-01 06:08:53,NDM_000021,P2P_TRANSFER,USSD,4,770.22,CP_008107,COMPLETED
TXN_0007070,2026-09-01 12:29:06,NDM_000021,BANK_TRANSFER,USSD,4,353.64,CP_000548,COMPLETED
TXN_0015483,2026-09-01 21:41:37,NDM_000021,P2P_TRANSFER,USSD,4,441.02,CP_007476,COMPLETED
TXN_0092818,2026-09-03 16:56:10,NDM_000021,BILL_PAYMENT,Mobile_App,4,317.28,CP_001988,COMPLETED
TXN_0040792,2026-09-04 14:39:25,NDM_000021,MERCHANT_PAYMENT,USSD,4,283.5,CP_006430,COMPLETED
TXN_0000566,2026-09-04 16:11:12,NDM_000021,BILL_PAYMENT,Web,4,133.06,CP_007907,COMPLETED
TXN_0005798,2026-09-07 16:02:55,NDM_000021,MERCHANT_PAYMENT,USSD,4,232.38,CP_007840,COMPLETED
TXN_0000402,2026-09-08 00:19:28,NDM_000021,AIRTIME_PURCHASE,Mobile_App,4,258.48,CP_009635,COMPLETED
TXN_0019331,2026-09-11 11:44:37,NDM_000021,MERCHANT_PAYMENT,USSD,4,608.77,CP_006295,COMPLETED
TXN_0062976,2026-09-12 02:01:20,NDM_000021,BILL_PAYMENT,USSD,4,299.28,CP_003533,COMPLETED
TXN_0046504,2026-09-12 04:15:08,NDM_000021,BANK_TRANSFER,Mobile_App,4,74.64,CP_002271,COMPLETED
TXN_0088980,2026-09-12 23:49:49,NDM_000021,P2P_TRANSFER,Web,4,1277.35,CP_008583,COMPLETED
TXN_0042013,2026-09-14 00:15:17,NDM_000021,CASH_OUT,USSD,4,514.34,CP_006770,COMPLETED
TXN_0035666,2026-09-15 16:53:56,NDM_000021,CASH_OUT,Web,4,106.38,CP_007735,COMPLETED
TXN_0076993,2026-09-18 00:24:29,NDM_000021,P2P_TRANSFER,USSD,4,384.4,CP_007706,COMPLETED
TXN_0023435,2026-09-19 01:21:22,NDM_000021,BILL_PAYMENT,Mobile_App,4,586.35,CP_009244,COMPLETED
TXN_0052811,2026-09-20 10:04:03,NDM_000021,MERCHANT_PAYMENT,USSD,4,579.64,CP_001224,COMPLETED
TXN_0035555,2026-09-22 16:16:22,NDM_000021,MERCHANT_PAYMENT,USSD,4,535.68,CP_006800,COMPLETED
TXN_0002983,2026-09-23 17:43:12,NDM_000021,MERCHANT_PAYMENT,Web,4,488.75,CP_006241,COMPLETED
TXN_0009231,2026-09-24 07:13:41,NDM_000021,CASH_OUT,Web,4,309.77,CP_000368,COMPLETED
TXN_0060848,2026-09-25 01:20:40,NDM_000021,P2P_TRANSFER,Web,4,219.75,CP_006595,COMPLETED
TXN_0080567,2026-09-25 13:14:09,NDM_000021,AIRTIME_PURCHASE,Mobile_App,4,331.5,CP_005830,COMPLETED
TXN_0055204,2026-09-25 19:31:58,NDM_000021,P2P_TRANSFER,Mobile_App,4,866.0,CP_004770,COMPLETED
TXN_0043941,2026-09-28 19:51:00,NDM_000021,MERCHANT_PAYMENT,USSD,4,208.43,CP_001790,COMPLETED
TXN_0010094,2026-09-29 20:51:40,NDM_000021,P2P_TRANSFER,USSD,4,90.94,CP_006305,FAILED
TXN_0095235,2026-09-01 09:13:23,NDM_000022,CASH_OUT,Web,2,287.92,CP_000641,COMPLETED
TXN_0074331,2026-09-04 15:41:43,NDM_000022,BILL_PAYMENT,USSD,2,352.27,CP_003149,COMPLETED
TXN_0052254,2026-09-06 08:42:45,NDM_000022,P2P_TRANSFER,USSD,2,403.71,CP_004575,COMPLETED
TXN_0030766,2026-09-09 11:46:06,NDM_000022,P2P_TRANSFER,USSD,2,291.68,CP_009599,COMPLETED
TXN_0005186,2026-09-11 15:46:06,NDM_000022,P2P_TRANSFER,Web,2,438.68,CP_006474,COMPLETED
TXN_0059704,2026-09-14 02:11:59,NDM_000022,MERCHANT_PAYMENT,USSD,2,83.31,CP_000562,COMPLETED
TXN_0028116,2026-09-14 06:19:42,NDM_000022,CASH_OUT,USSD,2,247.34,CP_009006,COMPLETED
TXN_0070349,2026-09-20 22:56:07,NDM_000022,BILL_PAYMENT,USSD,2,333.24,CP_002778,COMPLETED
TXN_0027017,2026-09-21 09:06:49,NDM_000022,BILL_PAYMENT,USSD,2,418.59,CP_007889,COMPLETED
TXN_0078086,2026-09-23 01:37:13,NDM_000022,P2P_TRANSFER,USSD,2,66.92,CP_007675,COMPLETED
TXN_0052292,2026-09-25 06:50:56,NDM_000022,MERCHANT_PAYMENT,Web,2,223.98,CP_007556,COMPLETED
TXN_0087123,2026-09-27 03:13:17,NDM_000022,AIRTIME_PURCHASE,Web,2,146.01,CP_000787,COMPLETED
TXN_0034470,2026-09-27 11:52:13,NDM_000022,MERCHANT_PAYMENT,Mobile_App,2,200.6,CP_008263,COMPLETED
TXN_0050372,2026-09-04 06:47:43,NDM_000023,AIRTIME_PURCHASE,Web,4,930.54,CP_005722,COMPLETED
TXN_0033558,2026-09-04 20:14:58,NDM_000023,MERCHANT_PAYMENT,Mobile_App,4,629.99,CP_000870,COMPLETED
TXN_0071173,2026-09-05 16:10:34,NDM_000023,AIRTIME_PURCHASE,USSD,4,327.05,CP_007234,COMPLETED
TXN_0075330,2026-09-06 04:11:25,NDM_000023,MERCHANT_PAYMENT,USSD,4,421.63,CP_000358,COMPLETED
TXN_0087967,2026-09-07 00:59:22,NDM_000023,MERCHANT_PAYMENT,Mobile_App,4,202.15,CP_005415,COMPLETED
TXN_0050398,2026-09-07 08:57:03,NDM_000023,CASH_OUT,Web,4,2072.56,CP_009688,COMPLETED
TXN_0094611,2026-09-07 11:43:03,NDM_000023,MERCHANT_PAYMENT,Web,4,728.17,CP_000066,COMPLETED
TXN_0014097,2026-09-09 04:20:16,NDM_000023,BANK_TRANSFER,Web,4,699.68,CP_007948,COMPLETED
TXN_0033601,2026-09-12 17:57:52,NDM_000023,AIRTIME_PURCHASE,Mobile_App,4,1069.74,CP_008776,COMPLETED
TXN_0096636,2026-09-13 16:32:19,NDM_000023,P2P_TRANSFER,USSD,4,2611.03,CP_005436,COMPLETED
TXN_0099239,2026-09-14 03:37:53,NDM_000023,MERCHANT_PAYMENT,USSD,4,557.54,CP_005667,COMPLETED
TXN_0099796,2026-09-15 14:13:03,NDM_000023,P2P_TRANSFER,USSD,4,1009.76,CP_005101,COMPLETED
TXN_0067414,2026-09-16 05:13:07,NDM_000023,MERCHANT_PAYMENT,USSD,4,953.97,CP_003305,COMPLETED
TXN_0017858,2026-09-18 14:42:14,NDM_000023,MERCHANT_PAYMENT,Web,4,899.68,CP_009931,COMPLETED
TXN_0093967,2026-09-19 22:47:14,NDM_000023,P2P_TRANSFER,USSD,4,815.38,CP_001740,FAILED
TXN_0062118,2026-09-22 13:47:27,NDM_000023,BANK_TRANSFER,Web,4,3754.12,CP_007538,COMPLETED
TXN_0085148,2026-09-22 16:01:13,NDM_000023,MERCHANT_PAYMENT,Web,4,1016.42,CP_007449,COMPLETED
TXN_0071307,2026-09-23 16:22:34,NDM_000023,BILL_PAYMENT,USSD,4,874.48,CP_006791,COMPLETED
TXN_0080780,2026-09-23 18:30:46,NDM_000023,BILL_PAYMENT,Web,4,221.67,CP_007251,COMPLETED
TXN_0080315,2026-09-26 09:13:29,NDM_000023,BILL_PAYMENT,Web,4,686.5,CP_000936,COMPLETED
TXN_0045766,2026-09-29 19:06:17,NDM_000023,BILL_PAYMENT,USSD,4,646.44,CP_005405,COMPLETED
TXN_0098801,2026-09-01 10:46:00,NDM_000024,P2P_TRANSFER,USSD,4,2175.6,CP_007552,FAILED
TXN_0088930,2026-09-01 13:52:11,NDM_000024,BILL_PAYMENT,Mobile_App,4,2814.85,CP_006677,COMPLETED
TXN_0059588,2026-09-04 14:45:11,NDM_000024,MERCHANT_PAYMENT,Web,4,3510.85,CP_002822,COMPLETED
