ticket_id,timestamp,account_id,text,priority
TICKET_000626,2026-09-10 08:09:24,NDM_000811,I made this transaction myself but it is showing as pending.,Low
TICKET_001098,2026-09-05 05:45:50,NDM_000812,I made this transaction myself but it is showing as pending.,Low
TICKET_000102,2026-09-30 11:21:36,NDM_000817,There is no problem with my account; I need assistance with a payment.,Medium
TICKET_000503,2026-09-16 22:56:07,NDM_000818,I am travelling and cannot access my normal device.,Low
TICKET_001830,2026-09-26 12:45:46,NDM_000819,Please help me update my registered mobile number.,Medium
TICKET_001761,2026-09-20 09:02:38,NDM_000820,I am travelling and cannot access my normal device.,Low
TICKET_000107,2026-09-19 06:29:56,NDM_000826,I am travelling and cannot access my normal device.,Low
TICKET_000820,2026-09-25 08:13:53,NDM_000829,Please help me update my registered mobile number.,Medium
TICKET_001772,2026-09-25 22:12:54,NDM_000833,There is no problem with my account; I need assistance with a payment.,Low
TICKET_001379,2026-09-16 14:26:17,NDM_000846,My SIM card was replaced and I cannot log in.,Low
TICKET_001286,2026-09-20 18:43:51,NDM_000850,My account is locked after several login attempts.,High
TICKET_000285,2026-09-25 03:11:20,NDM_000852,I cannot access my account and my password no longer works.,Low
TICKET_000286,2026-09-22 18:00:43,NDM_000861,I made this transaction myself but it is showing as pending.,Low
TICKET_000643,2026-09-02 01:15:20,NDM_000866,There is no problem with my account; I need assistance with a payment.,Medium
TICKET_000602,2026-09-28 18:11:03,NDM_000867,There was a transaction on my account that I did not make.,Low
TICKET_001429,2026-09-19 19:36:32,NDM_000873,There is no problem with my account; I need assistance with a payment.,Low
TICKET_001074,2026-09-14 11:15:04,NDM_000874,I changed my phone and need help accessing my account.,Medium
TICKET_000232,2026-09-02 19:14:48,NDM_000875,My SIM card was replaced and I cannot log in.,Low
TICKET_001875,2026-09-18 07:03:14,NDM_000877,My phone was lost and I need to secure my account.,Low
TICKET_000524,2026-09-29 10:41:10,NDM_000880,I made this transaction myself but it is showing as pending.,High
TICKET_001554,2026-09-04 21:59:06,NDM_000883,I changed my phone and need help accessing my account.,High
TICKET_000658,2026-09-13 13:15:49,NDM_000883,There is no problem with my account; I need assistance with a payment.,Medium
TICKET_001310,2026-09-07 04:36:19,NDM_000888,I received an OTP that I did not request.,Medium
TICKET_001072,2026-09-22 07:49:15,NDM_000888,My account is locked after several login attempts.,Low
TICKET_001444,2026-09-13 21:32:05,NDM_000899,There was a transaction on my account that I did not make.,Medium
TICKET_000932,2026-09-21 07:02:11,NDM_000901,My account is locked after several login attempts.,Low
TICKET_001158,2026-09-08 22:36:50,NDM_000906,My SIM card was replaced and I cannot log in.,Low
TICKET_000245,2026-09-30 04:30:40,NDM_000909,I am travelling and cannot access my normal device.,Low
TICKET_000382,2026-09-29 10:46:37,NDM_000910,There was a transaction on my account that I did not make.,Medium
TICKET_001673,2026-09-14 05:06:53,NDM_000911,I noticed a transfer that I do not recognise.,Medium
TICKET_001493,2026-09-06 05:58:50,NDM_000914,I cannot access my account and my password no longer works.,Medium
TICKET_000247,2026-09-20 06:18:17,NDM_000921,There is no problem with my account; I need assistance with a payment.,Medium
TICKET_000273,2026-09-04 08:14:47,NDM_000922,I noticed a transfer that I do not recognise.,Medium
TICKET_000171,2026-09-20 03:09:25,NDM_000923,There is no problem with my account; I need assistance with a payment.,Medium
TICKET_001105,2026-09-21 05:42:25,NDM_000923,I changed my phone and need help accessing my account.,Low
TICKET_000665,2026-09-21 22:30:58,NDM_000931,Please help me update my registered mobile number.,Medium
TICKET_000377,2026-09-22 13:37:47,NDM_000931,I received an OTP that I did not request.,Low
TICKET_000061,2026-09-29 14:30:47,NDM_000935,Please help me update my registered mobile number.,Low
TICKET_001653,2026-09-04 22:27:38,NDM_000938,I am travelling and cannot access my normal device.,Low
TICKET_000485,2026-09-21 00:09:38,NDM_000938,I am travelling and cannot access my normal device.,Low
TICKET_001340,2026-09-22 16:09:11,NDM_000943,Please help me update my registered mobile number.,Low
TICKET_001322,2026-09-12 12:34:50,NDM_000950,I cannot access my account and my password no longer works.,High
TICKET_001366,2026-09-29 18:56:21,NDM_000954,There was a transaction on my account that I did not make.,Low
TICKET_000370,2026-09-19 21:58:27,NDM_000955,I am travelling and cannot access my normal device.,Medium
TICKET_000295,2026-09-16 21:12:59,NDM_000958,My phone was lost and I need to secure my account.,Low
TICKET_000514,2026-09-24 16:05:36,NDM_000959,I cannot access my account and my password no longer works.,Low
TICKET_001007,2026-09-25 13:28:27,NDM_000960,I changed my phone and need help accessing my account.,Low
TICKET_001918,2026-09-18 14:28:24,NDM_000967,My phone was lost and I need to secure my account.,Low
TICKET_000849,2026-09-30 06:54:02,NDM_000969,My SIM card was replaced and I cannot log in.,Low
TICKET_001665,2026-09-28 16:53:12,NDM_000971,I noticed a transfer that I do not recognise.,Low
TICKET_001744,2026-09-29 11:34:50,NDM_000971,I cannot access my account and my password no longer works.,Medium
TICKET_001702,2026-09-16 16:41:19,NDM_000973,My SIM card was replaced and I cannot log in.,Low
TICKET_001883,2026-09-11 06:00:52,NDM_000977,My account is locked after several login attempts.,Low
TICKET_001316,2026-09-27 21:14:37,NDM_000977,There is no problem with my account; I need assistance with a payment.,Medium
TICKET_000074,2026-09-20 09:15:34,NDM_000979,My SIM card was replaced and I cannot log in.,Medium
TICKET_000589,2026-09-26 16:44:58,NDM_000981,I made this transaction myself but it is showing as pending.,High
TICKET_001867,2026-09-07 16:09:39,NDM_000985,I changed my phone and need help accessing my account.,Medium
TICKET_000142,2026-09-26 02:41:15,NDM_000986,I received an OTP that I did not request.,Low
TICKET_001923,2026-09-05 18:47:35,NDM_000990,My SIM card was replaced and I cannot log in.,Low
TICKET_000847,2026-09-05 15:43:29,NDM_000995,I made this transaction myself but it is showing as pending.,Low
TICKET_000391,2026-09-24 05:29:52,NDM_000999,Please help me update my registered mobile number.,Low
TICKET_000789,2026-09-25 01:41:49,NDM_001001,My account is locked after several login attempts.,Medium
TICKET_001954,2026-09-30 14:47:38,NDM_001001,Please help me update my registered mobile number.,Low
TICKET_001955,2026-09-05 00:26:25,NDM_001007,I noticed a transfer that I do not recognise.,Medium
TICKET_001177,2026-09-18 16:28:37,NDM_001013,There is no problem with my account; I need assistance with a payment.,Low
TICKET_001324,2026-09-23 16:54:06,NDM_001014,I made this transaction myself but it is showing as pending.,Low
TICKET_000838,2026-09-27 16:30:53,NDM_001014,I cannot access my account and my password no longer works.,Low
TICKET_000686,2026-09-18 14:59:18,NDM_001020,My SIM card was replaced and I cannot log in.,Low
TICKET_000443,2026-09-20 21:26:01,NDM_001023,I received an OTP that I did not request.,Low
TICKET_000529,2026-09-16 03:11:18,NDM_001027,There is no problem with my account; I need assistance with a payment.,Medium
TICKET_000891,2026-09-06 21:22:29,NDM_001032,There is no problem with my account; I need assistance with a payment.,Low
TICKET_000464,2026-09-08 05:55:13,NDM_001038,I am travelling and cannot access my normal device.,Low
TICKET_001047,2026-09-21 02:22:47,NDM_001040,I am travelling and cannot access my normal device.,Low
TICKET_001187,2026-09-11 03:26:09,NDM_001041,I noticed a transfer that I do not recognise.,Low
TICKET_001370,2026-09-16 05:00:01,NDM_001047,I noticed a transfer that I do not recognise.,Medium
TICKET_000715,2026-09-10 04:20:29,NDM_001050,There was a transaction on my account that I did not make.,Medium
TICKET_001950,2026-09-20 05:06:07,NDM_001053,I changed my phone and need help accessing my account.,High
TICKET_000254,2026-09-10 18:47:23,NDM_001054,I received an OTP that I did not request.,Medium
TICKET_001392,2026-09-19 21:50:42,NDM_001059,I noticed a transfer that I do not recognise.,Low
TICKET_001064,2026-09-19 12:34:44,NDM_001063,There is no problem with my account; I need assistance with a payment.,Medium
TICKET_000596,2026-09-10 11:34:00,NDM_001067,I changed my phone and need help accessing my account.,Medium
TICKET_001807,2026-09-08 05:02:07,NDM_001068,Please help me update my registered mobile number.,Low
TICKET_001139,2026-09-22 09:27:36,NDM_001072,My account is locked after several login attempts.,Low
TICKET_001020,2026-09-04 02:18:53,NDM_001075,My account is locked after several login attempts.,Low
TICKET_000739,2026-09-01 10:00:54,NDM_001076,I noticed a transfer that I do not recognise.,Low
TICKET_001169,2026-09-05 05:40:44,NDM_001077,I changed my phone and need help accessing my account.,High
TICKET_001780,2026-09-03 02:29:16,NDM_001082,I made this transaction myself but it is showing as pending.,Low
TICKET_001454,2026-09-06 12:32:43,NDM_001087,I cannot access my account and my password no longer works.,Low
TICKET_000777,2026-09-04 05:00:21,NDM_001088,I received an OTP that I did not request.,Medium
TICKET_001517,2026-09-20 17:10:37,NDM_001092,I cannot access my account and my password no longer works.,Medium
TICKET_000583,2026-09-17 22:24:53,NDM_001098,I noticed a transfer that I do not recognise.,Low
TICKET_001573,2026-09-22 03:59:55,NDM_001099,My account is locked after several login attempts.,Medium
TICKET_000277,2026-09-19 03:54:26,NDM_001101,My SIM card was replaced and I cannot log in.,Low
TICKET_000226,2026-09-11 05:14:47,NDM_001103,I changed my phone and need help accessing my account.,Low
TICKET_000290,2026-09-28 05:12:13,NDM_001106,I made this transaction myself but it is showing as pending.,Medium
TICKET_001979,2026-09-15 05:32:04,NDM_001113,There was a transaction on my account that I did not make.,Low
TICKET_001894,2026-09-09 01:38:11,NDM_001116,There was a transaction on my account that I did not make.,Low
TICKET_001305,2026-09-29 05:16:41,NDM_001116,I am travelling and cannot access my normal device.,Low
TICKET_001629,2026-09-06 10:57:57,NDM_001117,There is no problem with my account; I need assistance with a payment.,Low
TICKET_000166,2026-09-10 06:05:50,NDM_001129,I cannot access my account and my password no longer works.,Low
TICKET_000518,2026-09-24 14:02:33,NDM_001132,There is no problem with my account; I need assistance with a payment.,Low
TICKET_000406,2026-09-04 11:28:39,NDM_001133,Please help me update my registered mobile number.,Medium
TICKET_001939,2026-09-22 19:34:44,NDM_001134,I made this transaction myself but it is showing as pending.,Medium
TICKET_001135,2026-09-15 12:33:28,NDM_001136,I made this transaction myself but it is showing as pending.,Medium
TICKET_000169,2026-09-27 22:37:42,NDM_001137,I made this transaction myself but it is showing as pending.,Low
TICKET_001638,2026-09-25 17:32:03,NDM_001140,My account is locked after several login attempts.,Low
TICKET_001311,2026-09-24 04:22:46,NDM_001142,I noticed a transfer that I do not recognise.,Low
TICKET_001781,2026-09-19 10:00:53,NDM_001143,There is no problem with my account; I need assistance with a payment.,Low
TICKET_000889,2026-09-23 01:49:52,NDM_001145,I made this transaction myself but it is showing as pending.,Medium
TICKET_000284,2026-09-02 08:07:23,NDM_001148,My account is locked after several login attempts.,Medium
TICKET_001291,2026-09-04 18:12:44,NDM_001150,I cannot access my account and my password no longer works.,Medium
TICKET_001845,2026-09-16 03:26:36,NDM_001151,I am travelling and cannot access my normal device.,Low
TICKET_001248,2026-09-18 04:38:38,NDM_001155,There is no problem with my account; I need assistance with a payment.,Low
TICKET_001386,2026-09-05 11:51:26,NDM_001157,My SIM card was replaced and I cannot log in.,High
TICKET_000786,2026-09-24 18:49:01,NDM_001157,I made this transaction myself but it is showing as pending.,High
TICKET_001188,2026-09-10 10:03:27,NDM_001164,Please help me update my registered mobile number.,Medium
TICKET_000096,2026-09-23 11:59:35,NDM_001171,There was a transaction on my account that I did not make.,Medium
TICKET_000541,2026-09-13 21:47:57,NDM_001173,There is no problem with my account; I need assistance with a payment.,Low
TICKET_000925,2026-09-02 01:38:31,NDM_001175,I received an OTP that I did not request.,Low
TICKET_000111,2026-09-25 01:02:20,NDM_001175,My SIM card was replaced and I cannot log in.,Low
TICKET_001754,2026-09-26 04:54:04,NDM_001179,There is no problem with my account; I need assistance with a payment.,Low
TICKET_000612,2026-09-02 15:27:18,NDM_001180,My account is locked after several login attempts.,Low
TICKET_000045,2026-09-03 15:19:07,NDM_001182,Please help me update my registered mobile number.,Medium
TICKET_000817,2026-09-20 15:42:57,NDM_001183,There was a transaction on my account that I did not make.,Medium
TICKET_000604,2026-09-11 01:09:50,NDM_001184,I cannot access my account and my password no longer works.,Low
TICKET_000099,2026-09-14 11:15:41,NDM_001185,I cannot access my account and my password no longer works.,Low
TICKET_000939,2026-09-30 19:50:01,NDM_001189,My account is locked after several login attempts.,Low
TICKET_001351,2026-09-26 09:16:47,NDM_001190,I received an OTP that I did not request.,Medium
TICKET_000100,2026-09-18 17:09:18,NDM_001191,I changed my phone and need help accessing my account.,Medium
TICKET_001889,2026-09-10 23:32:54,NDM_001192,My phone was lost and I need to secure my account.,Low
TICKET_001145,2026-09-18 23:40:18,NDM_001196,There is no problem with my account; I need assistance with a payment.,Low
TICKET_001737,2026-09-14 02:46:27,NDM_001197,My phone was lost and I need to secure my account.,Low
TICKET_001203,2026-09-06 01:45:09,NDM_001199,My account is locked after several login attempts.,Low
