account_id,home_city,account_age_days,customer_segment,preferred_channel,device_platform,typical_transaction_amount,typical_daily_transactions,baseline_risk_tier,primary_device_id,primary_sim_hash
NDM_000245,Oshakati,1628,Standard,USSD,iOS,266.76,4,Low,DEV_0000245,a7f1d359c7aae45a
NDM_000246,Walvis Bay,857,Premium,USSD,iOS,248.94,6,Low,DEV_0000246,5a101a85174d4fec
NDM_000247,Swakopmund,1407,Standard,USSD,Android,225.21,2,Low,DEV_0000247,492ce765fa328a05
NDM_000248,Swakopmund,2229,Standard,Web,Android,745.12,3,Low,DEV_0000248,be01aa4a806b7263
NDM_000249,Keetmanshoop,299,Premium,USSD,Android,562.57,1,Low,DEV_0000249,658477219a8d001d
NDM_000250,Swakopmund,733,Standard,Web,Android,420.39,1,High,DEV_0000250,22ec828d306837bb
NDM_000251,Swakopmund,1237,Standard,Web,Android,111.98,3,Medium,DEV_0000251,8adaf31f245b2352
NDM_000252,Walvis Bay,2950,Premium,USSD,iOS,591.37,3,Low,DEV_0000252,77cdf502c0e9da1d
NDM_000253,Windhoek,3459,Standard,USSD,Android,1225.36,6,Low,DEV_0000253,99945fb1c3771bd2
NDM_000254,Keetmanshoop,3494,Standard,Web,Android,1113.57,4,Medium,DEV_0000254,aa0a18bbc31a88d9
NDM_000255,Windhoek,153,Standard,USSD,Android,462.27,3,Medium,DEV_0000255,039a59d79e07001b
NDM_000256,Windhoek,2011,Standard,Web,Android,280.43,7,Medium,DEV_0000256,48a247dc1afdcdef
NDM_000257,Oshakati,1598,Standard,USSD,Android,134.9,4,Low,DEV_0000257,e0c6567404dcfba9
NDM_000258,Rundu,3583,Standard,Web,Android,2624.41,1,Medium,DEV_0000258,98b05a174961b3f3
NDM_000259,Keetmanshoop,680,Standard,USSD,Android,421.6,3,Low,DEV_0000259,198dfa918b4cd19f
NDM_000260,Keetmanshoop,2706,Standard,Web,Android,296.31,3,Low,DEV_0000260,e21b6c25e40ae5fd
NDM_000261,Windhoek,467,Standard,USSD,Android,577.83,5,Medium,DEV_0000261,e041c692380dd252
NDM_000262,Windhoek,726,Standard,Mobile_App,iOS,169.41,4,Low,DEV_0000262,cff8d987bbe7f5e8
NDM_000263,Windhoek,856,Premium,USSD,Android,190.59,2,Medium,DEV_0000263,bf8b63298fac0bd1
NDM_000264,Oshakati,2963,Standard,Mobile_App,Android,329.28,3,Medium,DEV_0000264,23346553352364fe
NDM_000265,Windhoek,3637,Business,Web,iOS,225.24,5,Medium,DEV_0000265,a8fa627b0db8a49a
NDM_000266,Keetmanshoop,3129,Standard,USSD,Android,166.53,5,Medium,DEV_0000266,79c6e07c0de8a0ac
NDM_000267,Walvis Bay,3192,Standard,Mobile_App,Android,228.71,11,Medium,DEV_0000267,a6df48aeb28329b1
NDM_000268,Rundu,1293,Standard,USSD,Android,175.04,5,High,DEV_0000268,6d93bc4c0603fff2
NDM_000269,Oshakati,658,Premium,USSD,iOS,243.22,5,Low,DEV_0000269,78745faeca590c69
NDM_000270,Swakopmund,3000,Standard,USSD,Android,504.19,4,Low,DEV_0000270,6c04252173ea1053
NDM_000271,Rundu,2177,Standard,USSD,iOS,349.88,2,Low,DEV_0000271,6e089b97ab76a352
NDM_000272,Swakopmund,3542,Premium,USSD,Android,906.31,5,Low,DEV_0000272,11e2a07ad5b5e1e7
NDM_000273,Windhoek,1874,Premium,Web,iOS,481.05,2,Medium,DEV_0000273,3797a3e5283e344e
NDM_000274,Rundu,2807,Business,USSD,Android,372.97,2,Medium,DEV_0000274,b6bb7d8292ad8ff0
NDM_000275,Walvis Bay,2154,Standard,USSD,iOS,516.02,3,Low,DEV_0000275,7eadf041f3e11e13
NDM_000276,Windhoek,3033,Premium,USSD,iOS,670.37,4,Low,DEV_0000276,d4bfb983a908d654
NDM_000277,Swakopmund,591,Standard,USSD,Android,454.9,5,Low,DEV_0000277,7ac5d376fd83f437
NDM_000278,Windhoek,1558,Standard,USSD,iOS,774.52,5,Medium,DEV_0000278,ea3d66d61cd9628f
NDM_000279,Keetmanshoop,809,Standard,Web,Android,351.51,2,Low,DEV_0000279,4ebd76e36b7d4520
NDM_000280,Windhoek,691,Business,Web,iOS,1261.33,3,Low,DEV_0000280,4808d4118cdaaab1
NDM_000281,Windhoek,3300,Premium,USSD,Android,1024.12,6,Low,DEV_0000281,0a350898a45eb7a0
NDM_000282,Walvis Bay,2921,Standard,USSD,iOS,260.23,4,Low,DEV_0000282,0c58e8ad665b43ae
NDM_000283,Oshakati,349,Standard,Web,iOS,393.12,5,Low,DEV_0000283,d2eeb55ec0e5276a
NDM_000284,Swakopmund,153,Premium,USSD,Android,1291.06,3,Low,DEV_0000284,be8287bbbbad2635
NDM_000285,Windhoek,470,Standard,USSD,Android,811.99,5,Low,DEV_0000285,3f7ff5e0515e9023
NDM_000286,Windhoek,2593,Standard,USSD,Android,623.46,2,Low,DEV_0000286,05f389d19691b3fc
NDM_000287,Oshakati,1654,Standard,USSD,Android,684.35,9,Low,DEV_0000287,516e7036c49eaf80
NDM_000288,Oshakati,2308,Premium,USSD,Android,626.73,6,Low,DEV_0000288,010ce10b3b7d9d33
NDM_000289,Swakopmund,1496,Standard,USSD,iOS,242.58,4,Low,DEV_0000289,d18e8f46e6bf8c56
NDM_000290,Windhoek,1308,Standard,USSD,Android,497.4,5,High,DEV_0000290,40e08fe6d9869976
NDM_000291,Swakopmund,1229,Premium,Web,iOS,93.83,6,Low,DEV_0000291,aacf40f7d9b02769
NDM_000292,Swakopmund,479,Standard,USSD,Android,280.21,9,Low,DEV_0000292,a75db2d65c0b6e1f
NDM_000293,Walvis Bay,3115,Standard,USSD,Android,709.99,1,Low,DEV_0000293,6839bffb8d9f2dcf
NDM_000294,Oshakati,1975,Standard,USSD,Android,221.93,5,Low,DEV_0000294,aa42dee5a84b6d37
NDM_000295,Swakopmund,2345,Standard,Web,Android,991.43,3,High,DEV_0000295,56feba5f9961be90
NDM_000296,Keetmanshoop,457,Standard,USSD,Android,402.98,2,Medium,DEV_0000296,39bdbca57cb9ee60
NDM_000297,Windhoek,476,Standard,Web,Android,147.09,2,Medium,DEV_0000297,ae8a98e89ca27dc5
NDM_000298,Walvis Bay,3612,Standard,Mobile_App,Android,617.89,2,Medium,DEV_0000298,b2e117b380353e01
NDM_000299,Windhoek,808,Premium,Web,Android,2449.43,2,High,DEV_0000299,a299a62310991cae
NDM_000300,Rundu,302,Premium,Mobile_App,Android,903.64,6,High,DEV_0000300,610fb8660f31e298
NDM_000301,Windhoek,3007,Standard,USSD,Android,279.86,7,Low,DEV_0000301,b3edcc63c82c1d87
NDM_000302,Walvis Bay,1499,Premium,Web,Android,189.4,7,Medium,DEV_0000302,10281373835a9d04
NDM_000303,Windhoek,906,Business,USSD,iOS,1014.65,2,Low,DEV_0000303,a0cada08df9f3a91
NDM_000304,Walvis Bay,3644,Standard,USSD,Android,362.25,3,Low,DEV_0000304,d4cec4500019ca6e
NDM_000305,Oshakati,36,Standard,Web,iOS,156.93,4,Low,DEV_0000305,7c9366e48341e904
NDM_000306,Walvis Bay,133,Standard,USSD,Android,388.75,7,Low,DEV_0000306,8ee64a61f3d72ac0
NDM_000307,Oshakati,2487,Standard,Web,Android,1105.73,4,Low,DEV_0000307,ef969e5e3fb51f00
NDM_000308,Rundu,1896,Standard,USSD,iOS,161.25,5,Medium,DEV_0000308,2c43c442d22f3ec3
NDM_000309,Windhoek,485,Standard,USSD,Android,211.73,4,Low,DEV_0000309,e6e2f877663af0aa
NDM_000310,Windhoek,822,Standard,USSD,Android,722.26,3,Medium,DEV_0000310,345e4902fbf7c692
NDM_000311,Windhoek,2014,Standard,USSD,Android,1702.09,3,Low,DEV_0000311,a049b9fb1c48177f
NDM_000312,Swakopmund,2669,Standard,USSD,Android,505.48,7,Low,DEV_0000312,2b009fb430f13538
NDM_000313,Oshakati,2519,Standard,Web,Android,79.26,4,Medium,DEV_0000313,2c6999a3c13f62c4
NDM_000314,Windhoek,2950,Standard,Mobile_App,Android,1028.59,4,Low,DEV_0000314,4874264c7584ca54
NDM_000315,Swakopmund,2236,Business,USSD,Android,1473.86,8,Low,DEV_0000315,31d396fe8c1616f3
NDM_000316,Swakopmund,1202,Standard,Web,Android,623.76,1,Low,DEV_0000316,7b48582b0da4e7fe
NDM_000317,Windhoek,70,Standard,Mobile_App,Android,2193.68,6,Low,DEV_0000317,7006357aadb1908d
NDM_000318,Windhoek,184,Standard,Mobile_App,Android,227.14,5,Low,DEV_0000318,8fa8bc2cfeae93b7
NDM_000319,Walvis Bay,3563,Business,Web,Android,1014.59,2,Low,DEV_0000319,64b7807b39e77ea1
NDM_000320,Windhoek,1079,Standard,USSD,Android,504.62,1,Low,DEV_0000320,13afb219b91ff524
NDM_000321,Windhoek,2869,Premium,USSD,iOS,64.2,2,Low,DEV_0000321,8c59813bed25fce2
NDM_000322,Swakopmund,2526,Premium,USSD,Android,1321.39,2,Medium,DEV_0000322,97e20c4e67813588
NDM_000323,Keetmanshoop,3216,Standard,USSD,iOS,511.19,4,Low,DEV_0000323,ccc405040cc58180
NDM_000324,Windhoek,1635,Standard,Mobile_App,Android,1069.48,3,Low,DEV_0000324,f9d52835cd6158ee
NDM_000325,Rundu,2135,Standard,Web,iOS,306.36,3,Medium,DEV_0000325,45e78d8b5a467b7b
NDM_000326,Rundu,329,Standard,USSD,Android,1815.84,3,Low,DEV_0000326,1ada8728b1b8a28a
NDM_000327,Oshakati,2130,Standard,Web,Android,162.44,3,Low,DEV_0000327,7eed746498b3f633
NDM_000328,Windhoek,253,Standard,Mobile_App,Android,396.84,4,Medium,DEV_0000328,a456e2581c6bb176
NDM_000329,Keetmanshoop,2071,Standard,USSD,Android,172.39,2,High,DEV_0000329,499dc9f37c2feab2
NDM_000330,Rundu,245,Standard,USSD,iOS,1806.48,4,Low,DEV_0000330,646bb561dca5b7a7
NDM_000331,Walvis Bay,769,Standard,USSD,iOS,217.25,4,Low,DEV_0000331,1f39adcbf20c8c3e
NDM_000332,Windhoek,154,Standard,USSD,Android,553.8,3,Low,DEV_0000332,62214e3a74d4a9a0
NDM_000333,Windhoek,3309,Standard,USSD,iOS,437.46,3,Medium,DEV_0000333,ad068735d92aff85
NDM_000334,Oshakati,845,Standard,Web,Android,749.3,2,Low,DEV_0000334,89af5976999234ac
NDM_000335,Rundu,3631,Standard,Web,Android,464.01,2,Medium,DEV_0000335,01dfeb94869c55de
NDM_000336,Keetmanshoop,3536,Standard,Mobile_App,iOS,202.51,2,Low,DEV_0000336,6ce241d2272a0eac
NDM_000337,Windhoek,1874,Standard,USSD,iOS,131.81,3,Low,DEV_0000337,07b3ca57100aef5b
NDM_000338,Windhoek,1503,Standard,Mobile_App,Android,471.08,3,Low,DEV_0000338,9ae6429c64d604b7
NDM_000339,Windhoek,1081,Standard,USSD,Android,285.28,3,Medium,DEV_0000339,31ef3cca4ff651ba
NDM_000340,Rundu,3001,Standard,Web,Android,408.7,7,Low,DEV_0000340,95554b780722fd2d
NDM_000341,Oshakati,301,Standard,Mobile_App,Android,526.07,5,Medium,DEV_0000341,18195f2ad932185f
NDM_000342,Windhoek,355,Standard,Mobile_App,Android,906.1,4,Low,DEV_0000342,f930bc97e077f156
NDM_000343,Windhoek,1540,Standard,USSD,Android,161.12,3,High,DEV_0000343,b5842fbf708f3d8c
NDM_000344,Windhoek,3347,Standard,USSD,iOS,809.66,2,Low,DEV_0000344,588980fac40edf62
NDM_000345,Windhoek,1353,Standard,Web,iOS,419.92,3,Low,DEV_0000345,89466cb1a8e09532
NDM_000346,Keetmanshoop,784,Business,USSD,Android,262.45,9,Medium,DEV_0000346,5c3d8ea09e91e766
NDM_000347,Oshakati,2952,Standard,USSD,Android,771.96,1,Low,DEV_0000347,9badcc96202f8b4c
NDM_000348,Walvis Bay,1206,Standard,USSD,iOS,894.08,5,Low,DEV_0000348,55d368a4d66ff295
NDM_000349,Keetmanshoop,46,Standard,USSD,Android,227.21,5,Medium,DEV_0000349,b5b479979d241ac6
NDM_000350,Oshakati,543,Standard,USSD,iOS,1341.07,7,Low,DEV_0000350,3573a6b3f7180e97
NDM_000351,Keetmanshoop,3135,Standard,Web,Android,1068.24,4,Low,DEV_0000351,1e3f60d93b303d76
NDM_000352,Windhoek,1175,Standard,USSD,Android,386.68,4,Low,DEV_0000352,889bb30aa57fda74
NDM_000353,Rundu,1943,Standard,Web,Android,1544.36,5,Medium,DEV_0000353,152bdb230968d06e
NDM_000354,Rundu,1318,Standard,USSD,Android,373.72,4,Low,DEV_0000354,d3e59f4c52b0b33b
NDM_000355,Oshakati,1404,Standard,Web,iOS,445.09,6,Low,DEV_0000355,06c150e49fe78992
NDM_000356,Oshakati,112,Standard,USSD,Android,927.74,3,High,DEV_0000356,dc610128c68c3ed4
NDM_000357,Walvis Bay,2410,Standard,USSD,Android,707.29,4,Low,DEV_0000357,1b0e5e4a165ddbb5
NDM_000358,Swakopmund,426,Standard,USSD,Android,295.54,5,Low,DEV_0000358,0b990b0b534a8b8d
NDM_000359,Oshakati,2069,Standard,Mobile_App,Android,545.73,5,Low,DEV_0000359,ea98a5f9f780c22d
NDM_000360,Windhoek,2822,Standard,Web,iOS,162.37,4,Medium,DEV_0000360,154a518b3347630e
NDM_000361,Oshakati,2709,Standard,USSD,Android,3821.71,5,Medium,DEV_0000361,48aff04e79be8724
NDM_000362,Swakopmund,2272,Standard,USSD,Android,284.72,2,Low,DEV_0000362,da618d5d38902583
NDM_000363,Windhoek,1158,Standard,USSD,Android,525.23,2,High,DEV_0000363,49966905d83970d9
NDM_000364,Windhoek,3243,Standard,USSD,Android,95.12,3,Low,DEV_0000364,834ea91f544ecfff
NDM_000365,Keetmanshoop,2949,Premium,USSD,iOS,2963.92,5,Medium,DEV_0000365,ec58018019048fb6
NDM_000366,Swakopmund,1978,Standard,Web,iOS,912.08,4,Low,DEV_0000366,421aef782d3cc1da
NDM_000367,Rundu,2478,Standard,USSD,iOS,308.15,7,Low,DEV_0000367,15b7357e3bbea2b6
NDM_000368,Oshakati,3431,Standard,USSD,Android,401.89,6,Low,DEV_0000368,66a4374d12afc272
NDM_000369,Windhoek,2112,Standard,USSD,Android,1634.43,6,Low,DEV_0000369,5ed683d79177d42e
NDM_000370,Walvis Bay,884,Standard,USSD,Android,1095.68,4,Medium,DEV_0000370,b16592be757aa9e9
NDM_000371,Windhoek,2149,Premium,USSD,Android,300.76,4,Low,DEV_0000371,5105b59228035ccb
NDM_000372,Keetmanshoop,1472,Standard,USSD,iOS,776.32,2,Low,DEV_0000372,9c6c0ed6850dcfd2
NDM_000373,Walvis Bay,1368,Standard,USSD,Android,157.03,5,Low,DEV_0000373,41282dc11c01cf03
NDM_000374,Oshakati,464,Business,USSD,iOS,283.03,4,Medium,DEV_0000374,30653c6853e3dcc5
NDM_000375,Rundu,2741,Standard,USSD,iOS,2472.23,3,Low,DEV_0000375,29d8dc447d2e8951
NDM_000376,Windhoek,3578,Standard,USSD,iOS,517.75,5,Low,DEV_0000376,e7dae157514c639f
NDM_000377,Rundu,2051,Premium,Mobile_App,Android,372.11,2,Low,DEV_0000377,e8ab6e8d6edde585
NDM_000378,Swakopmund,1857,Standard,Web,Android,522.77,2,Low,DEV_0000378,18c688e239d6f64b
NDM_000379,Windhoek,1808,Business,USSD,iOS,160.73,4,Low,DEV_0000379,60fb4402e9a1b813
NDM_000380,Walvis Bay,1329,Standard,Web,iOS,887.87,3,Low,DEV_0000380,eb82e202f7f71db0
NDM_000381,Walvis Bay,2860,Premium,USSD,Android,377.64,4,Medium,DEV_0000381,dc1851d504f6225a
NDM_000382,Walvis Bay,2263,Premium,USSD,Android,479.01,4,Medium,DEV_0000382,dab97ec785f02936
NDM_000383,Oshakati,1683,Standard,USSD,iOS,560.06,3,Low,DEV_0000383,7fcbf6c17b5669d6
NDM_000384,Walvis Bay,2070,Premium,USSD,iOS,141.41,3,Low,DEV_0000384,8377e8a6a58dee5c
NDM_000385,Walvis Bay,849,Business,USSD,Android,179.55,7,Low,DEV_0000385,38f0d1d080bdd170
NDM_000386,Windhoek,1380,Standard,USSD,Android,204.66,5,Low,DEV_0000386,8443e6c3d8005a28
NDM_000387,Swakopmund,861,Premium,USSD,iOS,230.46,5,Medium,DEV_0000387,06e0ce9bbf702512
NDM_000388,Rundu,2321,Standard,Web,iOS,571.46,2,Low,DEV_0000388,60157384b976c67b
NDM_000389,Keetmanshoop,551,Business,USSD,iOS,765.16,3,Low,DEV_0000389,f00b0563a3096228
NDM_000390,Walvis Bay,388,Standard,Web,Android,359.74,5,Low,DEV_0000390,7cac5bccc2904236
NDM_000391,Keetmanshoop,1122,Standard,Mobile_App,Android,408.03,5,Low,DEV_0000391,92346c82c91f2929
NDM_000392,Oshakati,2755,Standard,USSD,Android,991.38,4,Low,DEV_0000392,7d5f18bbcd9ccc18
NDM_000393,Swakopmund,890,Standard,USSD,iOS,145.73,4,Low,DEV_0000393,80a032f9924f75a9
NDM_000394,Swakopmund,1743,Standard,USSD,Android,860.22,3,Medium,DEV_0000394,b6072fe34701052c
NDM_000395,Rundu,2322,Standard,Web,Android,572.23,5,Low,DEV_0000395,48337528b2ac91d2
NDM_000396,Windhoek,3459,Standard,Web,Android,1590.04,4,Low,DEV_0000396,2c9aa8068474c186
NDM_000397,Windhoek,3135,Standard,USSD,Android,262.31,4,Low,DEV_0000397,885082244c4030e1
NDM_000398,Windhoek,1048,Standard,Web,Android,209.32,7,Low,DEV_0000398,7aed2c26ecffe77c
NDM_000399,Keetmanshoop,2726,Standard,Web,Android,471.17,4,Low,DEV_0000399,3c2cf3936d4d10d9
NDM_000400,Windhoek,2730,Premium,USSD,iOS,2760.79,2,Low,DEV_0000400,4e7aa507657ff8ba
NDM_000401,Windhoek,2329,Standard,USSD,Android,1292.46,3,Low,DEV_0000401,78c7f5e39ed89e98
NDM_000402,Windhoek,2391,Standard,Web,Android,740.54,4,Medium,DEV_0000402,5b34f36993bfd3f8
NDM_000403,Walvis Bay,1868,Standard,USSD,Android,173.21,4,Medium,DEV_0000403,29115a8841b579d4
NDM_000404,Oshakati,2687,Premium,Web,iOS,403.78,3,Low,DEV_0000404,4f32b2abfd15717c
NDM_000405,Walvis Bay,3045,Standard,USSD,Android,322.59,3,Low,DEV_0000405,4ae7a21631b4b1d6
NDM_000406,Windhoek,2191,Standard,USSD,iOS,530.57,2,Low,DEV_0000406,1c444d1308399912
NDM_000407,Windhoek,1619,Standard,Mobile_App,iOS,988.18,3,Low,DEV_0000407,d55760c1246b0418
NDM_000408,Windhoek,1563,Business,USSD,iOS,76.97,1,Low,DEV_0000408,39b275f77c4d8b57
NDM_000409,Windhoek,505,Standard,Mobile_App,iOS,1028.32,4,Low,DEV_0000409,8cea90a6e2753ce8
NDM_000410,Swakopmund,384,Standard,USSD,Android,830.12,4,Low,DEV_0000410,1c3b67935a819bd1
NDM_000411,Rundu,1630,Premium,USSD,Android,99.53,2,Low,DEV_0000411,002a80fb2e8982e5
NDM_000412,Oshakati,2109,Standard,USSD,Android,501.72,4,Low,DEV_0000412,d677e5c7917aa8a9
NDM_000413,Oshakati,1142,Standard,Web,iOS,639.28,4,Medium,DEV_0000413,6fefc6938929b34e
NDM_000414,Swakopmund,999,Standard,USSD,Android,896.8,8,Low,DEV_0000414,f8bdf7a6a5257755
NDM_000415,Rundu,2998,Standard,USSD,iOS,549.13,3,Low,DEV_0000415,2e0490447ce44b4b
NDM_000416,Walvis Bay,96,Standard,USSD,iOS,365.17,5,Low,DEV_0000416,9a7d57baa92162a6
NDM_000417,Swakopmund,3109,Standard,USSD,Android,2439.91,5,Low,DEV_0000417,8726586c7ea80bc1
NDM_000418,Rundu,446,Standard,USSD,iOS,287.09,3,Low,DEV_0000418,b6e341a103296690
NDM_000419,Oshakati,3303,Standard,USSD,iOS,249.57,3,Low,DEV_0000419,4ae21af44e7171d7
NDM_000420,Windhoek,1232,Standard,Web,Android,237.35,2,Low,DEV_0000420,812372ec70e76024
NDM_000421,Windhoek,3528,Standard,Mobile_App,Android,202.13,5,Low,DEV_0000421,fe47d7637b52963a
NDM_000422,Oshakati,2051,Standard,Mobile_App,Android,993.16,7,Low,DEV_0000422,d20fefd26572d8d8
NDM_000423,Walvis Bay,1385,Business,USSD,Android,868.36,3,Low,DEV_0000423,25f072dc8e1feb7f
NDM_000424,Rundu,2709,Premium,USSD,Android,609.9,7,Low,DEV_0000424,03eb826dccca2e7e
NDM_000425,Oshakati,3315,Standard,USSD,Android,1277.84,1,Low,DEV_0000425,fe6765ea59a87c5b
NDM_000426,Windhoek,1515,Standard,Web,Android,818.92,5,High,DEV_0000426,d2cdad14b6708395
NDM_000427,Oshakati,3077,Standard,Web,Android,1411.95,6,Medium,DEV_0000427,d6797d5dfc27acc1
NDM_000428,Rundu,2435,Standard,USSD,Android,783.27,3,Medium,DEV_0000428,12a8998ac72d3c62
NDM_000429,Windhoek,3218,Premium,USSD,iOS,832.48,5,Low,DEV_0000429,b8b7cb26178e2b8b
NDM_000430,Windhoek,1761,Premium,USSD,Android,730.78,3,Low,DEV_0000430,bebbd1e1ae921497
NDM_000431,Windhoek,2957,Standard,USSD,Android,131.32,7,Low,DEV_0000431,5309b05aaa3d9cb8
NDM_000432,Windhoek,1979,Premium,Web,Android,330.0,2,Low,DEV_0000432,797cb44ab00fdb2f
NDM_000433,Oshakati,767,Standard,USSD,Android,889.8,4,High,DEV_0000433,5ea48b595c98654f
NDM_000434,Oshakati,2225,Standard,USSD,Android,524.13,3,Medium,DEV_0000434,8d4e3f2fedf82806
NDM_000435,Windhoek,3108,Standard,USSD,Android,783.09,1,Low,DEV_0000435,6de2abedb44b325b
NDM_000436,Windhoek,156,Business,Mobile_App,iOS,199.33,3,Low,DEV_0000436,8e25575782ec4657
NDM_000437,Rundu,877,Standard,Web,Android,368.05,3,Medium,DEV_0000437,98d98435ef7ed82f
NDM_000438,Windhoek,1789,Premium,USSD,Android,2160.1,5,Low,DEV_0000438,7f2e210fa59d7fb0
NDM_000439,Walvis Bay,3474,Standard,USSD,Android,328.73,4,Medium,DEV_0000439,817e7f99dc65479b
NDM_000440,Keetmanshoop,2109,Standard,USSD,Android,433.12,4,Medium,DEV_0000440,2a64c2822e98dcfa
NDM_000441,Windhoek,931,Standard,USSD,Android,252.48,5,Low,DEV_0000441,867b426627a19c90
NDM_000442,Swakopmund,139,Standard,Mobile_App,Android,172.87,5,Low,DEV_0000442,bc2a4da3b9f91e86
NDM_000443,Keetmanshoop,624,Premium,USSD,Android,528.49,6,Low,DEV_0000443,751a4fd1ca1a4dd3
NDM_000444,Windhoek,1803,Standard,USSD,iOS,501.67,3,Low,DEV_0000444,b9ed3640a17cb218
NDM_000445,Windhoek,480,Standard,Web,Android,145.75,5,Low,DEV_0000445,640ecef8e439dad3
NDM_000446,Windhoek,748,Standard,Web,Android,857.87,3,Medium,DEV_0000446,6c25f9abd4bf41b4
NDM_000447,Swakopmund,136,Premium,USSD,Android,3350.81,3,Low,DEV_0000447,6b8ae785bdcd5c8c
NDM_000448,Windhoek,1492,Standard,USSD,Android,1448.47,5,Medium,DEV_0000448,bb9995382e3a1aaf
NDM_000449,Windhoek,3257,Premium,USSD,Android,215.84,6,Medium,DEV_0000449,96b5f8cab17592dc
NDM_000450,Windhoek,2799,Standard,USSD,Android,706.76,6,Low,DEV_0000450,28fa8a0d0bf02c84
NDM_000451,Windhoek,2521,Standard,USSD,Android,1208.73,2,Medium,DEV_0000451,20ae8e8186e6096a
NDM_000452,Swakopmund,1043,Standard,Web,Android,1431.64,3,Medium,DEV_0000452,c1fdcf80adb84003
NDM_000453,Rundu,220,Standard,USSD,iOS,609.72,1,Low,DEV_0000453,8f7d8872281d7177
NDM_000454,Windhoek,466,Business,USSD,Android,849.22,2,Low,DEV_0000454,6ce568ad6450a227
NDM_000455,Windhoek,594,Premium,USSD,Android,286.09,4,Low,DEV_0000455,a0d34bfe0d6017c8
NDM_000456,Walvis Bay,2646,Standard,USSD,iOS,782.5,5,Low,DEV_0000456,071432841e44dd4d
NDM_000457,Swakopmund,425,Standard,USSD,iOS,547.4,7,Medium,DEV_0000457,8674a5125b57b17c
NDM_000458,Windhoek,962,Standard,USSD,Android,1303.12,3,Low,DEV_0000458,ee1025cfde592820
NDM_000459,Swakopmund,2258,Standard,USSD,Android,1315.6,5,Medium,DEV_0000459,f4eb992ec68a1bfb
NDM_000460,Swakopmund,1909,Standard,Web,Android,638.72,6,High,DEV_0000460,75aba9cf771a1f59
NDM_000461,Walvis Bay,1052,Premium,USSD,Android,331.63,3,Low,DEV_0000461,3cdcc76fac7bfd5d
NDM_000462,Swakopmund,747,Standard,Mobile_App,iOS,313.44,2,Medium,DEV_0000462,5f8fe7b39f4d1e8f
NDM_000463,Swakopmund,3213,Standard,USSD,Android,78.65,6,Low,DEV_0000463,1ea030d9a28e3f15
NDM_000464,Swakopmund,721,Standard,Mobile_App,Android,176.67,3,Low,DEV_0000464,842916798128c5e5
NDM_000465,Windhoek,3486,Standard,USSD,Android,529.05,4,Low,DEV_0000465,67733433142d18ed
NDM_000466,Keetmanshoop,747,Standard,USSD,Android,84.59,3,Medium,DEV_0000466,58d923a6db959a45
NDM_000467,Windhoek,205,Standard,USSD,iOS,447.41,3,Medium,DEV_0000467,07db0092f2506346
NDM_000468,Windhoek,1755,Standard,Web,Android,485.64,3,Low,DEV_0000468,70aafe1a50ba25a1
NDM_000469,Walvis Bay,2907,Premium,Web,iOS,764.86,4,Low,DEV_0000469,ef403f69c430b882
NDM_000470,Oshakati,3416,Business,Web,iOS,196.02,2,Low,DEV_0000470,ad1197827d0f9cbd
NDM_000471,Windhoek,1570,Standard,USSD,Android,1002.95,3,Low,DEV_0000471,494f153845dcca8e
NDM_000472,Rundu,1037,Standard,USSD,Android,396.23,2,Low,DEV_0000472,c4a9e18e16c64973
NDM_000473,Windhoek,603,Standard,Mobile_App,iOS,845.99,7,Low,DEV_0000473,27d52840254b3e90
NDM_000474,Swakopmund,3084,Standard,USSD,Android,549.48,3,Low,DEV_0000474,054387123ddb85c3
NDM_000475,Swakopmund,972,Standard,Web,Android,341.17,5,Medium,DEV_0000475,b6163174d36877f2
NDM_000476,Rundu,178,Standard,USSD,iOS,588.18,5,High,DEV_0000476,ff3ab7308e08454f
NDM_000477,Rundu,1049,Standard,USSD,Android,760.01,4,High,DEV_0000477,ed9a8a66f452b304
NDM_000478,Windhoek,2020,Standard,USSD,Android,370.2,5,Medium,DEV_0000478,cfbec175ae3836af
NDM_000479,Windhoek,766,Standard,USSD,Android,770.23,5,Medium,DEV_0000479,a9023d9480c1a86d
NDM_000480,Walvis Bay,1719,Standard,USSD,Android,409.94,2,Low,DEV_0000480,24f36e688dc17047
NDM_000481,Walvis Bay,2949,Standard,USSD,Android,436.31,4,Low,DEV_0000481,de35c4da87d046b8
NDM_000482,Swakopmund,62,Premium,Web,Android,738.01,6,Low,DEV_0000482,d9c3c8292f8a7336
NDM_000483,Windhoek,2091,Standard,Web,Android,314.65,3,Low,DEV_0000483,87e525d21b51fabe
NDM_000484,Oshakati,283,Premium,Mobile_App,iOS,259.24,3,Low,DEV_0000484,6ecb5369ff5a4e90
NDM_000485,Windhoek,2962,Premium,USSD,Android,745.0,6,Low,DEV_0000485,a7f7ebb8e7aada6c
NDM_000486,Windhoek,144,Premium,Web,iOS,2330.63,7,Low,DEV_0000486,c0ef0e63fef189e0
NDM_000487,Windhoek,1622,Standard,Web,Android,614.91,5,High,DEV_0000487,5b7a8cac594b5da0
NDM_000488,Oshakati,1431,Standard,USSD,iOS,407.91,2,Low,DEV_0000488,af36971017ca019d
NDM_000489,Windhoek,3096,Standard,USSD,iOS,457.4,2,High,DEV_0000489,5af705a3343abb35
