event_id,account_id,timestamp,change_type,device_model_hash,is_suspicious
DEVCH001382,ACC100165,2026-06-16 06:10:00,sim_change,MODEL0089,0
DEVCH001383,ACC100410,2026-06-24 19:47:00,os_update,MODEL0119,0
DEVCH001384,ACC100263,2026-06-08 15:38:00,os_update,MODEL0179,0
DEVCH001385,ACC100596,2026-06-12 09:20:00,os_update,MODEL0086,0
DEVCH001386,ACC100567,2026-07-05 07:28:00,device_change,MODEL0141,0
DEVCH001387,ACC100230,2026-07-27 18:01:00,os_update,MODEL0193,1
DEVCH001388,ACC100605,2026-06-14 16:26:00,os_update,MODEL0176,0
DEVCH001389,ACC100028,2026-07-04 10:12:00,device_change,MODEL0161,1
DEVCH001390,ACC100645,2026-07-10 01:54:00,sim_change,MODEL0114,0
DEVCH001391,ACC100315,2026-06-26 05:46:00,sim_change,MODEL0130,0
DEVCH001392,ACC100753,2026-07-04 08:11:00,sim_change,MODEL0025,0
DEVCH001393,ACC100176,2026-06-01 02:35:00,sim_change,MODEL0069,0
DEVCH001394,ACC100563,2026-06-10 20:42:00,device_change,MODEL0090,1
DEVCH001395,ACC100698,2026-06-18 07:30:00,os_update,MODEL0084,0
DEVCH001396,ACC100312,2026-06-30 22:32:00,os_update,MODEL0021,0
DEVCH001397,ACC100009,2026-07-29 17:22:00,sim_change,MODEL0027,0
DEVCH001398,ACC100727,2026-07-04 21:21:00,sim_change,MODEL0127,0
DEVCH001399,ACC100138,2026-07-05 10:07:00,device_change,MODEL0130,0
DEVCH001400,ACC100160,2026-07-13 07:03:00,os_update,MODEL0149,0
DEVCH001401,ACC100512,2026-06-09 19:39:00,device_change,MODEL0138,0
DEVCH001402,ACC100200,2026-07-26 12:35:00,os_update,MODEL0198,0
DEVCH001403,ACC100614,2026-06-27 18:39:00,device_change,MODEL0139,0
DEVCH001404,ACC100683,2026-06-28 07:57:00,os_update,MODEL0016,0
DEVCH001405,ACC100208,2026-06-18 12:50:00,os_update,MODEL0052,0
DEVCH001406,ACC100024,2026-07-14 13:40:00,os_update,MODEL0094,0
DEVCH001407,ACC100701,2026-06-23 10:56:00,sim_change,MODEL0109,0
DEVCH001408,ACC100403,2026-07-03 21:20:00,sim_change,MODEL0042,0
DEVCH001409,ACC100681,2026-06-12 02:15:00,device_change,MODEL0137,0
DEVCH001410,ACC100771,2026-06-19 19:14:00,sim_change,MODEL0119,0
DEVCH001411,ACC100009,2026-07-11 09:00:00,device_change,MODEL0160,0
DEVCH001412,ACC100700,2026-07-26 12:46:00,device_change,MODEL0048,0
DEVCH001413,ACC100164,2026-07-16 06:50:00,os_update,MODEL0156,0
DEVCH001414,ACC100251,2026-07-01 05:35:00,device_change,MODEL0018,0
DEVCH001415,ACC100092,2026-06-23 20:14:00,os_update,MODEL0021,0
DEVCH001416,ACC100667,2026-06-27 01:44:00,os_update,MODEL0074,0
DEVCH001417,ACC100062,2026-06-19 23:06:00,os_update,MODEL0044,0
DEVCH001418,ACC100161,2026-06-03 13:34:00,sim_change,MODEL0089,0
DEVCH001419,ACC100794,2026-06-18 17:34:00,sim_change,MODEL0073,0
DEVCH001420,ACC100495,2026-07-30 03:32:00,sim_change,MODEL0105,0
DEVCH001421,ACC100771,2026-06-24 10:29:00,os_update,MODEL0094,0
DEVCH001422,ACC100226,2026-06-28 13:21:00,sim_change,MODEL0035,0
DEVCH001423,ACC100149,2026-07-28 16:09:00,device_change,MODEL0030,0
DEVCH001424,ACC100527,2026-07-30 16:40:00,device_change,MODEL0161,0
DEVCH001425,ACC100331,2026-06-10 04:09:00,sim_change,MODEL0191,0
DEVCH001426,ACC100254,2026-06-16 04:05:00,device_change,MODEL0158,0
DEVCH001427,ACC100070,2026-07-17 00:29:00,os_update,MODEL0057,0
DEVCH001428,ACC100642,2026-06-09 06:22:00,device_change,MODEL0183,0
DEVCH001429,ACC100441,2026-07-17 07:47:00,sim_change,MODEL0056,0
DEVCH001430,ACC100203,2026-07-08 11:53:00,sim_change,MODEL0112,0
DEVCH001431,ACC100187,2026-06-20 16:58:00,os_update,MODEL0072,0
DEVCH001432,ACC100117,2026-07-21 00:08:00,sim_change,MODEL0126,0
DEVCH001433,ACC100241,2026-07-20 06:41:00,os_update,MODEL0050,0
DEVCH001434,ACC100283,2026-07-07 12:08:00,os_update,MODEL0115,0
DEVCH001435,ACC100292,2026-06-23 19:39:00,sim_change,MODEL0140,0
DEVCH001436,ACC100030,2026-07-02 00:31:00,sim_change,MODEL0005,0
DEVCH001437,ACC100117,2026-06-01 04:56:00,sim_change,MODEL0054,0
DEVCH001438,ACC100645,2026-06-03 05:11:00,os_update,MODEL0104,0
DEVCH001439,ACC100319,2026-06-27 02:21:00,sim_change,MODEL0198,0
DEVCH001440,ACC100206,2026-06-06 18:18:00,device_change,MODEL0077,0
DEVCH001441,ACC100352,2026-07-01 04:08:00,sim_change,MODEL0119,0
DEVCH001442,ACC100361,2026-06-04 02:32:00,device_change,MODEL0148,0
DEVCH001443,ACC100475,2026-06-20 12:00:00,sim_change,MODEL0172,0
DEVCH001444,ACC100787,2026-06-26 10:04:00,os_update,MODEL0133,0
DEVCH001445,ACC100770,2026-07-14 15:21:00,os_update,MODEL0049,0
DEVCH001446,ACC100279,2026-07-15 22:16:00,sim_change,MODEL0071,0
DEVCH001447,ACC100599,2026-07-27 08:24:00,device_change,MODEL0138,0
DEVCH001448,ACC100333,2026-07-05 04:21:00,sim_change,MODEL0051,0
DEVCH001449,ACC100193,2026-06-18 23:59:00,sim_change,MODEL0121,0
DEVCH001450,ACC100268,2026-06-19 16:25:00,device_change,MODEL0145,0
DEVCH001451,ACC100533,2026-07-24 18:30:00,device_change,MODEL0194,0
DEVCH001452,ACC100569,2026-06-27 14:31:00,sim_change,MODEL0159,0
DEVCH001453,ACC100125,2026-07-17 20:35:00,device_change,MODEL0138,0
DEVCH001454,ACC100239,2026-07-23 07:26:00,os_update,MODEL0055,0
DEVCH001455,ACC100600,2026-07-30 22:05:00,sim_change,MODEL0141,0
DEVCH001456,ACC100229,2026-06-23 18:44:00,os_update,MODEL0005,0
DEVCH001457,ACC100210,2026-06-05 11:42:00,os_update,MODEL0168,0
DEVCH001458,ACC100572,2026-06-14 03:54:00,sim_change,MODEL0003,0
DEVCH001459,ACC100715,2026-06-06 07:04:00,os_update,MODEL0016,0
DEVCH001460,ACC100520,2026-06-26 00:51:00,sim_change,MODEL0113,0
DEVCH001461,ACC100191,2026-06-21 01:11:00,sim_change,MODEL0060,0
DEVCH001462,ACC100127,2026-06-15 11:36:00,os_update,MODEL0092,0
DEVCH001463,ACC100211,2026-07-10 14:38:00,device_change,MODEL0180,0
DEVCH001464,ACC100393,2026-07-04 19:07:00,sim_change,MODEL0106,0
DEVCH001465,ACC100583,2026-07-22 19:51:00,device_change,MODEL0168,0
DEVCH001466,ACC100555,2026-07-04 13:41:00,os_update,MODEL0186,0
DEVCH001467,ACC100035,2026-06-14 18:51:00,os_update,MODEL0012,0
DEVCH001468,ACC100064,2026-07-24 02:29:00,device_change,MODEL0071,0
DEVCH001469,ACC100609,2026-07-24 12:09:00,device_change,MODEL0112,0
DEVCH001470,ACC100695,2026-06-19 19:12:00,device_change,MODEL0072,0
DEVCH001471,ACC100296,2026-06-20 12:39:00,os_update,MODEL0028,0
DEVCH001472,ACC100063,2026-06-27 04:22:00,device_change,MODEL0133,0
DEVCH001473,ACC100118,2026-07-29 22:11:00,os_update,MODEL0046,0
DEVCH001474,ACC100312,2026-06-08 05:01:00,device_change,MODEL0174,0
DEVCH001475,ACC100243,2026-07-06 23:08:00,sim_change,MODEL0127,0
DEVCH001476,ACC100719,2026-06-26 13:58:00,sim_change,MODEL0032,0
DEVCH001477,ACC100483,2026-06-09 23:04:00,sim_change,MODEL0061,0
DEVCH001478,ACC100073,2026-06-09 15:14:00,sim_change,MODEL0145,0
DEVCH001479,ACC100745,2026-07-12 03:51:00,os_update,MODEL0089,0
DEVCH001480,ACC100338,2026-06-06 05:13:00,device_change,MODEL0038,0
DEVCH001481,ACC100488,2026-06-11 04:16:00,device_change,MODEL0159,0
DEVCH001482,ACC100348,2026-07-29 22:51:00,device_change,MODEL0170,0
DEVCH001483,ACC100191,2026-06-30 11:31:00,sim_change,MODEL0154,0
DEVCH001484,ACC100610,2026-07-13 07:18:00,device_change,MODEL0054,0
DEVCH001485,ACC100529,2026-07-04 15:45:00,sim_change,MODEL0105,0
DEVCH001486,ACC100142,2026-07-03 19:13:00,device_change,MODEL0110,0
DEVCH001487,ACC100555,2026-07-13 21:02:00,sim_change,MODEL0127,0
DEVCH001488,ACC100193,2026-06-02 18:01:00,sim_change,MODEL0077,0
DEVCH001489,ACC100315,2026-06-20 06:28:00,device_change,MODEL0008,0
DEVCH001490,ACC100650,2026-07-07 06:58:00,sim_change,MODEL0025,0
DEVCH001491,ACC100482,2026-06-11 14:32:00,device_change,MODEL0189,0
DEVCH001492,ACC100595,2026-07-10 15:53:00,os_update,MODEL0001,0
DEVCH001493,ACC100209,2026-06-05 17:11:00,device_change,MODEL0178,0
DEVCH001494,ACC100797,2026-07-18 19:57:00,device_change,MODEL0073,0
DEVCH001495,ACC100780,2026-07-04 17:43:00,os_update,MODEL0135,0
DEVCH001496,ACC100727,2026-06-03 10:48:00,device_change,MODEL0038,0
DEVCH001497,ACC100357,2026-06-25 09:47:00,device_change,MODEL0002,0
DEVCH001498,ACC100019,2026-07-23 07:41:00,os_update,MODEL0178,0
DEVCH001499,ACC100599,2026-07-21 09:04:00,sim_change,MODEL0049,0
