event_id,account_id,timestamp,device_id,login_result,mfa_flag,failure_reason,latitude,longitude,is_account_takeover
AUTH000268,ACC100602,2026-06-24 00:55:00,DEV04759,success,1,bad_password,-17.8483,19.7278,0
AUTH000269,ACC100177,2026-07-29 08:10:00,DEV01603,success,1,none,-22.5139,17.1297,0
AUTH000270,ACC100577,2026-07-27 15:15:00,DEV00455,success,1,bad_password,-17.7252,15.624,0
AUTH000271,ACC100230,2026-06-03 09:43:00,DEV01019,success,1,bad_password,-26.6028,18.1811,0
AUTH000272,ACC100129,2026-07-23 03:41:00,DEV00312,success,1,none,-26.6056,18.2686,0
AUTH000273,ACC100626,2026-06-26 21:00:00,DEV02529,failed,1,none,-22.6489,14.5033,0
AUTH000274,ACC100266,2026-07-10 17:48:00,DEV02370,success,1,bad_password,-22.5283,17.1039,0
AUTH000275,ACC100340,2026-07-21 15:47:00,DEV03822,success,1,bad_password,-26.5307,18.0998,0
AUTH000276,ACC100068,2026-06-02 09:36:00,DEV02090,success,1,none,-26.5214,18.2442,0
AUTH000277,ACC100749,2026-06-01 02:46:00,DEV04021,success,0,bad_password,-17.7267,15.7044,0
AUTH000278,ACC100125,2026-07-06 07:28:00,DEV03166,success,1,none,-22.5878,17.0474,0
AUTH000279,ACC100348,2026-06-28 03:15:00,DEV00438,success,1,none,-22.8467,14.4872,0
AUTH000280,ACC100460,2026-07-12 08:38:00,DEV04059,success,1,bad_password,-26.5181,18.2315,0
AUTH000281,ACC100469,2026-07-05 08:15:00,DEV00146,success,0,bad_password,-22.643,14.5046,0
AUTH000282,ACC100317,2026-07-04 07:15:00,DEV01900,failed,0,bad_password,-17.825,15.6316,0
AUTH000283,ACC100674,2026-07-16 20:24:00,DEV02851,success,1,bad_password,-17.8244,15.6989,0
AUTH000284,ACC100723,2026-07-23 10:55:00,DEV00166,success,1,none,-17.7756,15.6502,0
AUTH000285,ACC100771,2026-06-22 14:26:00,DEV00610,success,1,bad_password,-17.7395,15.5799,0
AUTH000286,ACC100658,2026-06-15 09:28:00,DEV00816,success,1,none,-17.7729,15.6874,0
AUTH000287,ACC100573,2026-06-18 04:40:00,DEV04756,success,0,bad_password,-22.8762,14.5391,0
AUTH000288,ACC100199,2026-07-16 04:45:00,DEV04561,success,1,bad_password,-17.7498,15.7728,0
AUTH000289,ACC100600,2026-06-05 17:50:00,DEV03360,success,1,none,-22.6215,17.0788,0
AUTH000290,ACC100395,2026-07-29 17:34:00,DEV01242,success,1,none,-26.6251,18.1235,0
AUTH000291,ACC100311,2026-07-10 03:05:00,DEV02248,success,1,none,-22.5631,17.0841,0
AUTH000292,ACC100393,2026-07-22 23:15:00,DEV03665,success,1,bad_password,-17.8027,15.6096,0
AUTH000293,ACC100469,2026-07-04 04:32:00,DEV00146,success,1,none,-22.6034,14.5201,0
AUTH000294,ACC100511,2026-07-23 17:38:00,DEV04765,success,0,bad_password,-18.0171,19.7192,0
AUTH000295,ACC100561,2026-07-28 12:07:00,DEV03564,success,1,bad_password,-22.96,14.61,0
AUTH000296,ACC100468,2026-07-11 04:59:00,DEV01003,success,1,bad_password,-17.9361,19.8391,0
AUTH000297,ACC100150,2026-06-23 18:49:00,DEV04901,success,1,none,-22.6176,17.1211,0
AUTH000298,ACC100091,2026-06-06 17:49:00,DEV04166,success,1,bad_password,-23.016,14.5166,0
AUTH000299,ACC100056,2026-07-06 02:21:00,DEV00792,success,1,none,-22.9565,14.4516,0
AUTH000300,ACC100414,2026-07-13 17:34:00,DEV02860,success,1,bad_password,-17.9494,19.7169,0
AUTH000301,ACC100329,2026-06-01 00:22:00,DEV00072,success,1,none,-17.959,19.7914,0
AUTH000302,ACC100778,2026-07-04 11:30:00,DEV00923,success,1,bad_password,-17.7107,15.6552,0
AUTH000303,ACC100447,2026-07-26 12:48:00,DEV01865,success,0,none,-22.994,14.4956,0
AUTH000304,ACC100479,2026-07-13 08:51:00,DEV00589,success,1,none,-17.9236,19.7048,0
AUTH000305,ACC100786,2026-06-23 23:45:00,DEV00903,success,1,none,-22.6154,17.1228,0
AUTH000306,ACC100786,2026-06-29 15:42:00,DEV00903,success,1,none,-22.5961,17.0885,0
AUTH000307,ACC100511,2026-07-12 12:43:00,DEV04765,success,1,none,-17.8553,19.6891,0
AUTH000308,ACC100202,2026-07-23 11:21:00,DEV02603,success,1,none,-22.9956,14.4139,0
AUTH000309,ACC100576,2026-06-28 23:28:00,DEV04271,failed,1,none,-23.0178,14.4976,0
AUTH000310,ACC100027,2026-06-04 14:57:00,DEV02062,success,1,none,-18.0088,19.7709,0
AUTH000311,ACC100793,2026-06-09 22:24:00,DEV03098,success,1,bad_password,-26.5971,18.08,0
AUTH000312,ACC100178,2026-07-18 21:36:00,DEV03328,success,1,none,-22.5808,17.0711,0
AUTH000313,ACC100143,2026-06-15 17:34:00,DEV02982,failed,1,none,-17.768,15.6728,0
AUTH000314,ACC100205,2026-06-29 02:16:00,DEV04044,success,1,none,-22.5506,17.0815,0
AUTH000315,ACC100730,2026-07-25 01:46:00,DEV00802,success,1,none,-22.92,14.4178,0
AUTH000316,ACC100248,2026-07-10 15:41:00,DEV00862,success,1,none,-17.8044,15.6947,0
AUTH000317,ACC100039,2026-07-03 21:11:00,DEV03306,success,1,none,-22.599,17.0694,0
AUTH000318,ACC100316,2026-06-29 08:52:00,DEV04186,success,0,none,-22.9931,14.5611,0
AUTH000319,ACC100635,2026-07-15 18:35:00,DEV04771,success,1,bad_password,-17.7438,15.7474,0
AUTH000320,ACC100559,2026-06-03 00:25:00,DEV02446,success,1,bad_password,-22.6718,14.4577,0
AUTH000321,ACC100131,2026-07-05 00:17:00,DEV03617,success,1,bad_password,-26.648,18.1201,0
AUTH000322,ACC100629,2026-06-10 12:34:00,DEV02518,success,1,none,-22.5809,17.0263,0
AUTH000323,ACC100334,2026-06-12 06:20:00,DEV02192,success,1,none,-22.6513,14.6207,0
AUTH000324,ACC100484,2026-06-19 19:17:00,DEV03230,success,1,none,-22.5037,17.0481,0
AUTH000325,ACC100519,2026-07-23 20:27:00,DEV02286,success,1,bad_password,-22.6002,17.0679,0
AUTH000326,ACC100781,2026-06-28 18:18:00,DEV04945,success,1,none,-17.9197,19.7746,0
AUTH000327,ACC100621,2026-06-05 07:36:00,DEV01840,success,1,none,-23.0344,14.4899,0
AUTH000328,ACC100018,2026-07-09 19:52:00,DEV00663,success,1,none,-17.9631,19.7399,0
AUTH000329,ACC100236,2026-06-13 16:37:00,DEV04767,success,0,none,-17.8998,19.7957,0
AUTH000330,ACC100526,2026-07-14 00:03:00,DEV00157,success,1,none,-22.6613,17.0497,0
AUTH000331,ACC100792,2026-07-02 04:46:00,DEV00923,success,0,none,-26.6079,18.0714,0
AUTH000332,ACC100753,2026-07-11 08:21:00,DEV01482,success,1,none,-17.7241,15.7072,0
AUTH000333,ACC100379,2026-06-08 15:52:00,DEV03268,success,1,bad_password,-22.9181,14.497,0
AUTH000334,ACC100349,2026-07-19 03:45:00,DEV01435,success,1,none,-22.9423,14.5783,0
AUTH000335,ACC100606,2026-07-29 21:15:00,DEV01132,success,1,none,-18.0279,19.6853,0
AUTH000336,ACC100187,2026-07-30 23:50:00,DEV04768,success,1,none,-17.9454,19.7954,0
AUTH000337,ACC100190,2026-06-10 19:16:00,DEV00904,success,1,none,-17.7758,15.6481,0
AUTH000338,ACC100020,2026-07-19 18:00:00,DEV02753,success,1,bad_password,-17.9383,19.7824,0
AUTH000339,ACC100775,2026-06-29 17:28:00,DEV01041,success,1,none,-22.5258,17.0507,0
AUTH000340,ACC100285,2026-07-22 23:50:00,DEV01089,success,1,none,-22.5818,17.0126,0
AUTH000341,ACC100630,2026-06-30 06:57:00,DEV04000,success,1,none,-22.7528,14.5406,0
AUTH000342,ACC100684,2026-06-23 06:54:00,DEV01337,success,0,none,-22.5263,17.0431,0
AUTH000343,ACC100493,2026-07-21 16:17:00,DEV04468,success,1,bad_password,-17.974,19.7308,0
AUTH000344,ACC100520,2026-06-03 05:13:00,DEV02085,success,1,none,-22.9269,14.4381,0
AUTH000345,ACC100145,2026-07-13 01:53:00,DEV01506,failed,1,bad_password,-22.6467,14.477,0
AUTH000346,ACC100556,2026-07-14 20:36:00,DEV03123,success,1,none,-26.5601,18.1642,0
AUTH000347,ACC100167,2026-06-20 12:41:00,DEV04456,success,1,bad_password,-22.9534,14.5669,0
AUTH000348,ACC100099,2026-06-01 17:08:00,DEV04619,success,0,none,-17.8231,15.7037,0
AUTH000349,ACC100050,2026-06-11 19:54:00,DEV04763,success,0,none,-22.9395,14.5013,0
AUTH000350,ACC100459,2026-07-15 08:59:00,DEV02618,success,1,bad_password,-23.0004,14.4811,0
AUTH000351,ACC100010,2026-06-29 15:37:00,DEV03420,success,1,bad_password,-17.8518,15.65,0
AUTH000352,ACC100091,2026-07-07 22:11:00,DEV04166,success,1,none,-22.9058,14.4449,0
AUTH000353,ACC100261,2026-07-30 02:48:00,DEV01283,success,1,none,-22.6539,14.5328,0
AUTH000354,ACC100164,2026-06-26 16:22:00,DEV04540,success,1,none,-17.8951,19.737,0
AUTH000355,ACC100254,2026-06-15 21:37:00,DEV01794,success,1,none,-17.9385,15.65,0
AUTH000356,ACC100536,2026-06-12 01:34:00,DEV01398,success,1,bad_password,-17.9893,19.7192,0
AUTH000357,ACC100401,2026-06-09 04:06:00,DEV00725,success,0,none,-17.9542,19.8045,0
AUTH000358,ACC100678,2026-07-26 20:39:00,DEV00908,failed,1,none,-17.7721,15.7353,0
AUTH000359,ACC100405,2026-07-29 07:46:00,DEV01747,success,1,none,-22.6398,14.5079,0
AUTH000360,ACC100526,2026-06-03 18:33:00,DEV00157,failed,0,bad_password,-22.5245,17.1355,0
AUTH000361,ACC100240,2026-06-10 19:16:00,DEV04408,success,1,bad_password,-17.7716,15.7927,0
AUTH000362,ACC100761,2026-07-30 10:05:00,DEV03733,success,1,none,-26.5848,18.1493,0
AUTH000363,ACC100335,2026-07-21 03:49:00,DEV00823,success,1,none,-17.7943,15.6289,0
AUTH000364,ACC100703,2026-07-08 15:35:00,DEV01418,success,0,none,-17.7837,15.6929,0
AUTH000365,ACC100725,2026-07-02 11:06:00,DEV02660,success,1,none,-26.5192,18.0915,0
AUTH000366,ACC100047,2026-07-09 20:50:00,DEV04160,success,1,none,-17.9436,19.7265,0
AUTH000367,ACC100069,2026-07-23 09:47:00,DEV04678,success,1,none,-23.0307,14.4946,0
AUTH000368,ACC100475,2026-06-28 07:41:00,DEV03559,failed,0,none,-22.7487,14.4653,0
AUTH000369,ACC100631,2026-06-12 04:05:00,DEV03250,success,1,none,-17.8529,19.8477,0
AUTH000370,ACC100106,2026-07-08 14:34:00,DEV02986,success,0,none,-17.7568,15.6812,0
AUTH000371,ACC100526,2026-06-14 23:33:00,DEV00157,success,1,none,-22.4614,17.1202,0
AUTH000372,ACC100247,2026-07-02 22:53:00,DEV01413,success,1,none,-22.6199,14.5324,0
AUTH000373,ACC100488,2026-07-20 02:46:00,DEV01341,success,1,bad_password,-26.5125,18.1654,0
AUTH000374,ACC100117,2026-07-30 16:28:00,DEV01476,success,1,bad_password,-17.9154,19.7858,0
AUTH000375,ACC100663,2026-06-16 14:39:00,DEV02674,success,1,bad_password,-22.9587,14.5282,0
AUTH000376,ACC100189,2026-07-14 18:16:00,DEV03620,success,0,none,-22.6964,14.5126,0
AUTH000377,ACC100186,2026-07-17 23:08:00,DEV00288,success,1,none,-22.583,17.0581,0
AUTH000378,ACC100634,2026-07-30 11:48:00,DEV02218,success,0,none,-17.7998,15.6447,0
AUTH000379,ACC100599,2026-06-19 14:22:00,DEV02309,success,1,none,-26.5711,18.1201,0
AUTH000380,ACC100112,2026-07-12 21:28:00,DEV04744,success,1,bad_password,-22.5259,17.1067,0
AUTH000381,ACC100748,2026-07-14 19:03:00,DEV01836,success,0,none,-22.4834,17.0904,0
AUTH000382,ACC100072,2026-07-30 23:52:00,DEV03100,success,1,bad_password,-22.717,14.4956,0
AUTH000383,ACC100714,2026-06-17 06:18:00,DEV03168,success,1,bad_password,-23.0874,14.4651,0
AUTH000384,ACC100446,2026-07-02 13:44:00,DEV00433,success,1,none,-26.5818,18.1771,0
AUTH000385,ACC100113,2026-07-04 05:03:00,DEV00191,success,0,bad_password,-17.9754,19.7017,0
AUTH000386,ACC100453,2026-07-07 06:57:00,DEV01032,success,1,bad_password,-26.6078,18.067,0
AUTH000387,ACC100099,2026-06-07 21:55:00,DEV04619,success,1,none,-17.7878,15.6254,0
AUTH000388,ACC100093,2026-06-25 22:24:00,DEV01964,success,1,bad_password,-22.9607,14.5492,0
AUTH000389,ACC100762,2026-06-25 16:05:00,DEV04836,success,1,none,-22.5926,17.088,0
AUTH000390,ACC100361,2026-06-03 17:07:00,DEV00134,success,1,none,-22.928,14.3372,0
AUTH000391,ACC100471,2026-07-16 16:50:00,DEV02205,success,1,none,-17.8057,15.6789,0
AUTH000392,ACC100581,2026-07-30 13:04:00,DEV01658,success,1,none,-23.0273,14.6127,0
AUTH000393,ACC100385,2026-07-10 06:05:00,DEV00834,success,0,none,-17.8988,19.7082,0
AUTH000394,ACC100412,2026-07-20 00:33:00,DEV04882,failed,1,none,-22.987,14.54,0
AUTH000395,ACC100555,2026-06-22 22:32:00,DEV01198,success,1,none,-26.4935,18.0944,0
AUTH000396,ACC100164,2026-07-29 06:08:00,DEV04540,success,1,bad_password,-18.0245,19.7774,0
AUTH000397,ACC100006,2026-06-20 12:56:00,DEV02326,success,1,none,-17.9284,19.8994,0
AUTH000398,ACC100129,2026-07-11 17:31:00,DEV00312,success,1,bad_password,-26.5321,18.1157,0
AUTH000399,ACC100236,2026-07-25 10:04:00,DEV04767,success,1,none,-17.8946,19.7821,0
AUTH000400,ACC100142,2026-07-10 11:05:00,DEV00332,success,0,none,-22.9643,14.4925,0
AUTH000401,ACC100668,2026-06-07 19:26:00,DEV04343,success,1,none,-23.0562,14.4676,0
AUTH000402,ACC100709,2026-07-15 02:18:00,DEV01710,success,1,none,-22.9487,14.4493,0
AUTH000403,ACC100576,2026-07-29 09:18:00,DEV04271,success,1,none,-22.984,14.543,0
AUTH000404,ACC100201,2026-06-23 20:15:00,DEV03408,success,1,none,-22.5549,17.0559,0
AUTH000405,ACC100343,2026-07-12 18:44:00,DEV04591,failed,1,none,-22.5812,17.1697,0
AUTH000406,ACC100269,2026-07-29 11:46:00,DEV00942,success,1,bad_password,-18.0135,19.7943,0
AUTH000407,ACC100185,2026-07-25 04:16:00,DEV01372,success,1,bad_password,-26.5073,18.1716,0
AUTH000408,ACC100640,2026-07-24 17:37:00,DEV04973,failed,1,none,-23.0008,14.4288,0
AUTH000409,ACC100096,2026-07-22 10:23:00,DEV04637,success,1,bad_password,-22.9571,14.5464,0
AUTH000410,ACC100175,2026-07-01 08:45:00,DEV01347,success,1,none,-22.6558,14.6002,0
AUTH000411,ACC100243,2026-07-11 10:56:00,DEV00723,success,1,none,-17.8154,15.6355,0
AUTH000412,ACC100744,2026-06-17 04:37:00,DEV00888,success,1,none,-17.8882,19.7187,0
AUTH000413,ACC100336,2026-06-24 02:16:00,DEV00117,failed,1,none,-22.7405,14.5113,0
AUTH000414,ACC100445,2026-06-05 20:54:00,DEV04253,success,0,none,-22.9446,14.5,0
AUTH000415,ACC100177,2026-07-29 23:49:00,DEV01603,success,1,bad_password,-22.585,17.047,0
AUTH000416,ACC100535,2026-06-27 11:15:00,DEV00577,success,1,none,-18.0107,19.7551,0
AUTH000417,ACC100205,2026-07-20 18:46:00,DEV04044,success,0,none,-22.5886,17.0596,0
AUTH000418,ACC100307,2026-06-07 18:06:00,DEV01813,success,1,bad_password,-22.7463,14.4772,0
AUTH000419,ACC100131,2026-07-11 00:59:00,DEV03617,success,0,none,-26.6621,18.1302,0
AUTH000420,ACC100437,2026-06-15 13:12:00,DEV04208,success,1,none,-22.9112,14.4526,0
AUTH000421,ACC100079,2026-06-05 06:03:00,DEV02495,success,1,none,-22.5675,17.021,0
AUTH000422,ACC100593,2026-06-05 08:34:00,DEV03782,success,1,bad_password,-22.6716,14.4849,0
AUTH000423,ACC100587,2026-07-16 01:11:00,DEV01284,success,1,bad_password,-23.0204,14.4519,0
AUTH000424,ACC100303,2026-06-22 15:40:00,DEV03112,success,1,bad_password,-22.7269,14.5849,0
AUTH000425,ACC100159,2026-07-01 14:04:00,DEV00611,success,1,none,-17.9149,19.7943,0
AUTH000426,ACC100282,2026-06-08 18:11:00,DEV00995,success,1,bad_password,-26.5545,18.1019,0
AUTH000427,ACC100070,2026-06-04 08:43:00,DEV04107,success,0,bad_password,-22.9623,14.5485,0
AUTH000428,ACC100632,2026-06-19 03:45:00,DEV02465,success,1,bad_password,-17.8265,15.6544,0
AUTH000429,ACC100304,2026-06-21 05:18:00,DEV00393,success,1,none,-17.9733,19.7577,0
AUTH000430,ACC100444,2026-07-26 15:28:00,DEV04336,success,1,none,-17.886,19.7801,0
AUTH000431,ACC100026,2026-07-01 09:04:00,DEV00438,success,0,none,-17.8345,15.635,0
AUTH000432,ACC100294,2026-06-28 10:50:00,DEV04804,success,1,bad_password,-17.9734,19.7147,0
AUTH000433,ACC100161,2026-07-04 08:09:00,DEV03731,success,1,none,-22.9392,14.5193,0
AUTH000434,ACC100128,2026-07-18 09:17:00,DEV03663,success,1,none,-22.6413,14.4448,0
AUTH000435,ACC100290,2026-07-28 22:58:00,DEV01317,success,1,none,-17.7988,19.705,0
AUTH000436,ACC100351,2026-06-03 11:29:00,DEV01276,success,1,bad_password,-17.9079,19.753,0
AUTH000437,ACC100669,2026-06-09 20:07:00,DEV04260,success,1,none,-17.8679,15.7275,0
AUTH000438,ACC100064,2026-06-14 10:48:00,DEV00192,success,1,none,-23.0043,14.5087,0
AUTH000439,ACC100645,2026-06-27 09:02:00,DEV03985,success,1,none,-26.5968,18.1412,0
AUTH000440,ACC100253,2026-06-29 02:35:00,DEV02802,success,1,bad_password,-22.6268,17.1645,0
AUTH000441,ACC100168,2026-07-27 10:15:00,DEV02975,success,1,none,-22.964,14.5485,0
AUTH000442,ACC100556,2026-07-19 08:01:00,DEV03123,success,1,bad_password,-26.5163,18.0862,0
AUTH000443,ACC100022,2026-07-28 02:52:00,DEV01373,success,1,none,-17.7062,15.6912,0
AUTH000444,ACC100515,2026-07-05 20:37:00,DEV04740,success,0,none,-17.7287,15.6435,0
AUTH000445,ACC100095,2026-07-01 05:01:00,DEV03205,success,0,none,-17.9366,19.808,0
AUTH000446,ACC100145,2026-06-02 23:52:00,DEV01506,success,1,none,-22.6979,14.6034,0
AUTH000447,ACC100328,2026-07-05 12:01:00,DEV03492,success,1,none,-17.7827,15.7083,0
AUTH000448,ACC100623,2026-07-18 09:50:00,DEV04516,success,1,none,-22.9531,14.4637,0
AUTH000449,ACC100006,2026-06-19 13:32:00,DEV02326,success,1,bad_password,-17.8476,19.842,0
AUTH000450,ACC100084,2026-06-19 18:31:00,DEV01275,failed,0,bad_otp,-21.1805,10.2583,1
AUTH000451,ACC100452,2026-06-03 08:14:00,DEV00177,success,0,none,-17.7423,15.6911,0
AUTH000452,ACC100259,2026-06-22 02:33:00,DEV04405,success,0,none,-22.4836,17.0256,0
AUTH000453,ACC100222,2026-07-12 06:46:00,DEV04830,success,1,bad_password,-22.6771,14.6344,0
AUTH000454,ACC100431,2026-06-11 08:35:00,DEV01341,success,1,bad_password,-17.8066,15.6994,0
AUTH000455,ACC100102,2026-06-28 02:07:00,DEV02432,success,1,bad_password,-17.9004,15.7151,0
AUTH000456,ACC100700,2026-06-23 08:22:00,DEV01078,success,1,none,-17.9281,19.7254,0
AUTH000457,ACC100589,2026-07-26 21:17:00,DEV00624,success,1,none,-26.6119,18.2416,0
AUTH000458,ACC100458,2026-07-03 04:03:00,DEV01676,success,1,none,-17.9947,19.699,0
AUTH000459,ACC100175,2026-06-03 12:52:00,DEV01347,success,0,none,-22.7123,14.5222,0
AUTH000460,ACC100191,2026-07-16 16:05:00,DEV01508,success,0,none,-17.8761,19.7845,0
AUTH000461,ACC100688,2026-06-09 10:58:00,DEV00640,success,1,none,-17.7701,15.7031,0
AUTH000462,ACC100022,2026-06-08 21:55:00,DEV01373,success,1,none,-17.7105,15.5975,0
AUTH000463,ACC100643,2026-07-12 03:08:00,DEV02345,failed,1,none,-22.6181,14.5561,0
AUTH000464,ACC100714,2026-07-18 13:46:00,DEV03168,success,1,bad_password,-22.9451,14.5015,0
AUTH000465,ACC100275,2026-07-12 11:28:00,DEV04811,success,1,none,-22.7687,14.5332,0
AUTH000466,ACC100223,2026-07-26 03:53:00,DEV01355,success,1,none,-22.7164,14.5881,0
AUTH000467,ACC100345,2026-06-03 00:44:00,DEV02676,success,1,bad_password,-22.5536,17.0593,0
AUTH000468,ACC100327,2026-07-01 11:14:00,DEV02779,success,1,none,-22.6294,17.1251,0
AUTH000469,ACC100621,2026-07-15 04:17:00,DEV01840,success,1,bad_password,-23.0079,14.504,0
AUTH000470,ACC100502,2026-06-18 04:00:00,DEV03625,success,1,none,-22.5933,17.1032,0
AUTH000471,ACC100195,2026-06-21 09:29:00,DEV00030,failed,1,none,-17.9448,19.7678,0
AUTH000472,ACC100089,2026-06-26 06:24:00,DEV04377,failed,0,none,-17.8166,15.6612,0
AUTH000473,ACC100512,2026-06-25 04:21:00,DEV01230,success,1,none,-23.0192,14.3954,0
AUTH000474,ACC100240,2026-07-05 09:15:00,DEV04408,success,1,none,-17.7805,15.6815,0
AUTH000475,ACC100446,2026-06-22 06:11:00,DEV00433,success,1,bad_password,-26.5111,18.2021,0
AUTH000476,ACC100036,2026-06-06 09:52:00,DEV04094,success,1,none,-22.4988,17.0474,0
AUTH000477,ACC100681,2026-06-30 18:20:00,DEV04814,success,1,none,-17.9911,19.8113,0
AUTH000478,ACC100334,2026-06-28 21:24:00,DEV02192,success,1,bad_password,-22.662,14.512,0
AUTH000479,ACC100032,2026-07-25 13:41:00,DEV01998,failed,1,none,-17.9518,19.6978,0
AUTH000480,ACC100633,2026-06-15 09:33:00,DEV03956,success,1,none,-22.9888,14.4864,0
AUTH000481,ACC100660,2026-06-09 14:58:00,DEV04918,success,1,none,-26.603,18.1504,0
AUTH000482,ACC100014,2026-06-05 03:59:00,DEV04207,success,1,bad_password,-26.5612,18.1468,0
AUTH000483,ACC100030,2026-06-08 12:44:00,DEV04259,success,1,bad_password,-22.6014,17.063,0
AUTH000484,ACC100292,2026-07-17 18:57:00,DEV03731,success,0,bad_password,-26.5059,18.1634,0
AUTH000485,ACC100295,2026-07-23 02:52:00,DEV01862,success,0,bad_otp,-20.6418,12.1584,1
AUTH000486,ACC100475,2026-07-27 08:30:00,DEV03559,success,1,none,-22.6159,14.5216,0
AUTH000487,ACC100494,2026-06-27 19:14:00,DEV00059,success,1,none,-22.9487,14.5862,0
AUTH000488,ACC100388,2026-07-21 23:21:00,DEV00042,success,1,none,-17.9907,19.7209,0
AUTH000489,ACC100017,2026-06-01 13:09:00,DEV04614,success,1,none,-17.7758,15.6165,0
AUTH000490,ACC100473,2026-06-03 21:53:00,DEV00302,success,1,bad_password,-17.7289,15.7313,0
AUTH000491,ACC100740,2026-06-11 03:54:00,DEV03149,success,0,none,-22.5073,17.0854,0
AUTH000492,ACC100297,2026-06-01 18:50:00,DEV00732,success,1,none,-17.9263,19.7345,0
AUTH000493,ACC100018,2026-06-04 07:38:00,DEV00663,success,0,none,-17.9191,19.8139,0
AUTH000494,ACC100428,2026-07-28 01:25:00,DEV01565,success,1,bad_password,-22.6866,14.4883,0
AUTH000495,ACC100278,2026-07-21 04:47:00,DEV02256,success,1,none,-22.7005,14.486,0
AUTH000496,ACC100531,2026-07-15 03:59:00,DEV02712,failed,1,none,-17.7627,15.7417,0
AUTH000497,ACC100226,2026-06-25 12:48:00,DEV01689,success,1,none,-22.9124,14.5232,0
AUTH000498,ACC100498,2026-07-21 00:06:00,DEV01461,success,0,bad_password,-26.6216,18.2023,0
AUTH000499,ACC100682,2026-06-20 03:26:00,DEV01706,success,1,bad_password,-22.589,17.1292,0
AUTH000500,ACC100708,2026-06-12 21:39:00,DEV00898,success,1,none,-26.5915,18.1366,0
AUTH000501,ACC100718,2026-07-12 18:06:00,DEV04689,failed,1,none,-22.9904,14.5464,0
AUTH000502,ACC100011,2026-07-21 04:08:00,DEV03272,success,1,bad_password,-22.4917,17.1382,0
AUTH000503,ACC100164,2026-06-24 13:51:00,DEV04540,success,1,none,-18.0404,19.8013,0
AUTH000504,ACC100568,2026-07-18 20:34:00,DEV01643,success,1,none,-17.8079,15.6733,0
AUTH000505,ACC100724,2026-06-06 11:21:00,DEV00050,success,1,none,-17.8468,15.6866,0
AUTH000506,ACC100183,2026-07-21 00:02:00,DEV00937,success,1,none,-22.5224,17.0731,0
AUTH000507,ACC100540,2026-06-22 18:55:00,DEV01618,success,1,none,-22.5383,17.1032,0
AUTH000508,ACC100262,2026-06-21 14:35:00,DEV03502,success,0,none,-22.8943,14.5252,0
AUTH000509,ACC100749,2026-06-18 12:33:00,DEV04021,failed,1,none,-17.8054,15.5871,0
AUTH000510,ACC100425,2026-07-04 08:12:00,DEV00191,success,1,none,-22.9502,14.4128,0
AUTH000511,ACC100122,2026-07-09 13:52:00,DEV00614,success,1,bad_password,-26.5791,18.1643,0
AUTH000512,ACC100122,2026-07-28 10:48:00,DEV00614,success,1,bad_password,-26.5843,18.1868,0
AUTH000513,ACC100781,2026-06-11 21:39:00,DEV04945,success,1,bad_password,-17.9436,19.7516,0
